"cond","cell_label","total_sa","mito_surface_area"
20,"Rapamycin",0.0193345558438018,11.7698950399889
20,"Rapamycin",0.0138929125052199,0.344371200000015
20,"Rapamycin",0.00549940417033495,0.02680064
20,"Rapamycin",0.04651237647661,0.04798944
20,"Rapamycin",0.00127376958701602,0.0078736
20,"Rapamycin",0.00466035646569151,1.86686400000008
20,"Rapamycin",0.0196233600025667,0.038608
20,"Rapamycin",0.0412500782101878,4.36364031999782
20,"Rapamycin",0.00327106521516953,0.01476224
20,"Rapamycin",0.0100442389725205,0.01053664
20,"Rapamycin",0.00998647814076753,0.02385184
20,"Rapamycin",0.00127376958701602,11.9085251199906
20,"Rapamycin",0.0112298516676819,0.01678688
20,"Rapamycin",0.00260530000578502,0.203710399999999
20,"Rapamycin",0.00321330438341655,4.90000575999653
20,"Rapamycin",0.00387906959280104,4.87629983999675
20,"Rapamycin",0.0432413112614405,0.108132799999999
20,"Rapamycin",0.00393683042455403,0.0506464
20,"Rapamycin",0.00793142168086105,0.144138559999999
20,"Rapamycin",0.00193953479640053,0.0265696
20,"Rapamycin",0.017425417107503,4.40182271999626
20,"Rapamycin",0.024083069201348,2.33791199999996
20,"Rapamycin",0.0252109210647564,2.27457663999995
20,"Rapamycin",0.00532612167507601,0.394774400000006
20,"Rapamycin",0.00260530000578502,3.19330719999869
20,"Rapamycin",0.0204928037673119,2.49405247999968
20,"Rapamycin",0.0417638631190637,0.175632959999999
20,"Rapamycin",0.0155436431428554,0.218241600000004
20,"Rapamycin",0.00260530000578502,0.53364768000002
20,"Rapamycin",0.169335489686275,1.21309376000005
20,"Rapamycin",0.0076699822937474,0.509972160000016
20,"Rapamycin",0.103683058880273,23.8079363200704
20,"Rapamycin",0.00399459125630701,3.81077983999797
20,"Rapamycin",0.0223441816718577,3.84629311999757
20,"Rapamycin",0.0124458604229449,0.1566816
20,"Rapamycin",0.00327106521516953,7.27968127999629
20,"Rapamycin",0.0812203242564588,5.24555039999648
20,"Rapamycin",0.0147897210416163,5.04615679999719
20,"Rapamycin",0.011926012937168,1.35278784000005
20,"Rapamycin",0.0110869652325246,0.0478192
20,"Rapamycin",0.00526836084332305,0.04503456
20,"Rapamycin",0.0348781989866573,0.253615040000001
20,"Rapamycin",0.0180030254250328,2.16465632000002
20,"Rapamycin",0.0211008081449434,9.11990879999322
20,"Rapamycin",0.00793142168086105,0.363383360000005
20,"Rapamycin",0.0193071910721505,5.63225663999735
20,"Rapamycin",0.010652243350152,3.75100127999825
20,"Rapamycin",0.00726565647147655,2.7753801599992
20,"Rapamycin",0.005326121675076,0.285358720000007
20,"Rapamycin",0.024803563954035,0.941451520000035
20,"Rapamycin",0.0259344471058939,4.29004799999765
20,"Rapamycin",0.237498834678108,103.71237248083
20,"Rapamycin",0.0375108637640936,4.55541567999674
20,"Rapamycin",0.110249522793813,53.575762239926
20,"Rapamycin",0.0268342869307408,4.38554047999763
20,"Rapamycin",0.0219124910779356,9.82475103999022
20,"Rapamycin",0.0370487771100697,0.69165472000004
20,"Rapamycin",0.010652243350152,33.1694217601449
20,"Rapamycin",0.012041534600674,0.185208960000001
20,"Rapamycin",0.00127376958701602,2.91782847999811
20,"Rapamycin",0.00761222146199445,1.50538976000005
20,"Rapamycin",0.0422046475783372,10.4169065599906
20,"Rapamycin",0.00260530000578502,1.17396896000003
20,"Rapamycin",0.0351092423136692,2.74759455999916
20,"Rapamycin",0.0370518083985202,9.20975295999157
20,"Rapamycin",0.0410463996548272,19.1516230400051
20,"Rapamycin",0.0123880995911919,4.06574463999797
20,"Rapamycin",0.0387572685794583,23.6756963200372
20,"Rapamycin",0.0245725206270231,3.90204063999583
20,"Rapamycin",0.013373065019443,7.13293439999517
20,"Rapamycin",0.00127376958701602,0.0401644799999999
20,"Rapamycin",0.00616516937971945,7.44672319999321
20,"Rapamycin",0.0325313070795354,10.3770339199906
20,"Rapamycin",0.210196398516442,9.94044735999131
20,"Rapamycin",0.0766237911994207,35.1301609601024
20,"Rapamycin",0.0118682521054151,3.40802847999863
20,"Rapamycin",0.0192494302403976,3.41595679999842
20,"Rapamycin",0.026861651702392,3.773357439998
20,"Rapamycin",0.0297831206385932,0.396713920000015
20,"Rapamycin",0.00804694334436703,0.00387904
20,"Rapamycin",0.00260530000578502,0.0078736
20,"Rapamycin",0.0415054550204006,11.8018028799885
20,"Rapamycin",0.00908966960437111,5.08662527999539
20,"Rapamycin",0.0726778669095158,17.3948191999906
20,"Rapamycin",0.0097250387536539,9.24825759999141
20,"Rapamycin",0.00327106521516953,0.585157440000006
20,"Rapamycin",0.0637888445720545,8.80256319999092
20,"Rapamycin",0.0448950731875265,8.00355999999353
20,"Rapamycin",0.00827798667137895,0.01308416
20,"Rapamycin",0.00127376958701602,1.05535424000003
20,"Rapamycin",0.0318989692187031,44.1215264000221
20,"Rapamycin",0.0207846392145272,1.32002272000004
20,"Rapamycin",0.0231284998331986,5.75850175999503
20,"Rapamycin",0.0118104912736621,4.43200383999718
20,"Rapamycin",0.0360030195616152,27.6672163200972
20,"Rapamycin",0.00393683042455403,0.02587648
20,"Rapamycin",0.00871270855375152,0.568990720000018
20,"Rapamycin",0.00260530000578502,0.137675519999999
20,"Rapamycin",0.00755446063024145,0.00254752
20,"Rapamycin",0.0363860431891357,3.92970463999781
20,"Rapamycin",0.0366140552276971,10.9734697599878
20,"Rapamycin",0.0336317941712926,0.252240960000004
20,"Rapamycin",0.00405235208805999,2.95804767999904
20,"Rapamycin",0.0145009168828514,20.8488307200242
20,"Rapamycin",0.00587636522095455,0.02981024
20,"Rapamycin",0.0149630035368752,0.08744256
20,"Rapamycin",0.00659989126209204,0.01620928
20,"Rapamycin",0.00332882604692251,0.0744982400000001
20,"Rapamycin",0.00260530000578502,0.0145312
20,"Rapamycin",0.029260241864366,0.320361280000007
20,"Rapamycin",0.022809299614332,0.546750080000007
20,"Rapamycin",0.017540938771009,0.109136
20,"Rapamycin",0.0047181172974445,4.51578015999744
20,"Rapamycin",0.040350238385341,10.3464575999906
20,"Rapamycin",0.010652243350152,3.10136543999866
20,"Rapamycin",0.0228062683258815,0.0421952
20,"Rapamycin",0.00127376958701602,0.338789760000014
20,"Rapamycin",0.0471507769143433,7.01153503999341
20,"Rapamycin",0.0076699822937474,0.200360320000001
20,"Rapamycin",0.017425417107503,13.4134588799837
20,"Rapamycin",0.0186687906344173,0.0913276799999998
20,"Rapamycin",0.0276703033469337,0.00932064
20,"Rapamycin",0.0181763079202918,0.374479360000006
20,"Rapamycin",0.0285701431717806,2.74389791999925
20,"Rapamycin",0.0102479175278812,5.17262687999732
20,"Rapamycin",0.00327106521516953,0.683714240000016
20,"Rapamycin",0.00393683042455403,0.00387904
20,"Rapamycin",0.00127376958701602,0.0867433599999998
20,"Rapamycin",0.0123029739877876,0.12654304
20,"Rapamycin",0.0711517518007373,1.79031680000007
20,"Rapamycin",0.0135159514546002,0.65190368000005
20,"Rapamycin",0.00460259563393853,0.187665279999999
20,"Rapamycin",0.006773173757351,0.02860032
20,"Rapamycin",0.005383882506829,0.01233024
20,"Rapamycin",0.00393683042455403,0.182612800000001
20,"Rapamycin",0.00622293021147245,2.90775999999904
20,"Rapamycin",0.00688869542085695,0.755421760000035
20,"Rapamycin",0.0646339548535992,11.9010588799876
20,"Rapamycin",0.0142121127240865,1.20811424000004
20,"Rapamycin",0.162610899719726,38.3220393600688
20,"Rapamycin",0.0443114022930959,0.821408000000045
20,"Rapamycin",0.0256760390072306,3.18582271999886
20,"Rapamycin",0.00526836084332305,0.00387904
20,"Rapamycin",0.02836646461642,9.15925855999047
20,"Rapamycin",0.067701341513408,7.10368351999317
20,"Rapamycin",0.00683093458910395,3.99314943999725
20,"Rapamycin",0.0473210281211516,0.141384319999998
20,"Rapamycin",0.00332882604692251,12.2874915199896
20,"Rapamycin",0.042955538391126,17.6463913599908
20,"Rapamycin",0.00327106521516953,2.75848383999954
20,"Rapamycin",0.0742100445951947,4.49257279999736
20,"Rapamycin",0.0254115683316666,0.585820160000022
20,"Rapamycin",0.0210734433732921,38.2712652800312
20,"Rapamycin",0.0401739246016315,7.05881919999238
20,"Rapamycin",0.0243992381317642,4.19676863999709
20,"Rapamycin",0.00761222146199445,3.94216863999831
20,"Rapamycin",0.0118378560453134,3.54509599999849
20,"Rapamycin",0.0144157912794471,4.27332799999702
20,"Rapamycin",0.00193953479640053,2.16182304000003
20,"Rapamycin",0.00327106521516953,0.0621558400000001
20,"Rapamycin",0.0327045895747944,3.35181279999901
20,"Rapamycin",0.0103330431312854,0.01788736
20,"Rapamycin",0.0338354727266532,0.907348800000038
20,"Rapamycin",0.0149933995969769,3.87663231999852
20,"Rapamycin",0.00987095647726157,4.6275001599966
20,"Rapamycin",0.0350788462535675,0.133303999999999
20,"Rapamycin",0.00521060001157005,0.0627273600000002
20,"Rapamycin",0.056067164023455,2.15388864000003
20,"Rapamycin",0.0310599215140596,5.96435839999498
20,"Rapamycin",0.00593412605270755,1.76098080000008
20,"Rapamycin",0.00859718689024555,0.02790112
20,"Rapamycin",0.0180911823168875,2.71002015999932
20,"Rapamycin",0.00749669979848845,0.00254752
20,"Rapamycin",0.00810470417612,0.03074048
20,"Rapamycin",0.0672392548593843,11.8716134399898
20,"Rapamycin",0.0740428246768369,11.4555529599901
20,"Rapamycin",0.0514919331611681,18.6957993599989
20,"Rapamycin",0.0105367216866461,0.977974080000036
20,"Rapamycin",0.00521060001157005,3.41225407999856
20,"Rapamycin",0.00193953479640053,0.00920512
20,"Rapamycin",0.0162367731238913,0.34727136000001
20,"Rapamycin",0.0277584602387884,4.42505439999702
20,"Rapamycin",0.10807591338195,5.5120975999913
20,"Rapamycin",0.00127376958701602,0.0618336
20,"Rapamycin",0.0260195727092981,3.76112447999776
20,"Rapamycin",0.0130538648005764,1.79964352000007
20,"Rapamycin",0.0073234173032295,5.84845535999522
20,"Rapamycin",0.0060496477162135,0.01343072
20,"Rapamycin",0.00593412605270754,0.02651488
20,"Rapamycin",0.00853942605849255,20.5334124800218
20,"Rapamycin",0.024256351696607,0.865591360000026
20,"Rapamycin",0.006773173757351,19.4521939200047
20,"Rapamycin",0.00908966960437109,3.74745055999795
20,"Rapamycin",0.00260530000578502,17.3497907199864
20,"Rapamycin",0.0710635949088827,0.724547520000021
20,"Rapamycin",0.00460259563393853,0.00387904
20,"Rapamycin",0.0259922079376468,13.4050684799834
20,"Rapamycin",0.00127376958701602,0.439432000000006
20,"Rapamycin",0.0165863694028596,0.858149440000026
20,"Rapamycin",0.00793142168086105,0.669511360000026
20,"Rapamycin",0.005441643338582,0.961479040000045
20,"Rapamycin",0.0283360685563183,5.80057535999641
20,"Rapamycin",0.00327106521516953,0.00521056
20,"Rapamycin",0.00321330438341655,0.0457823999999999
20,"Rapamycin",0.0148474818733692,2.25065183999999
20,"Rapamycin",0.0195108696275112,5.36220735999657
20,"Rapamycin",0.00526836084332303,0.01377728
20,"Rapamycin",0.0105063256265443,17.5167779199889
20,"Rapamycin",0.00193953479640053,0.181761600000001
20,"Rapamycin",0.009320712931383,0.133972799999998
20,"Rapamycin",0.0384107035889404,5.41656255999583
20,"Rapamycin",0.00477587812919748,0.231350080000002
20,"Rapamycin",0.0182948608722482,4.66881375999754
20,"Rapamycin",0.00521060001157005,5.8229254399948
20,"Rapamycin",0.01215705626418,0.147962879999999
20,"Rapamycin",0.01215705626418,4.13775007999725
20,"Rapamycin",0.0299290383622009,50.3146143999051
20,"Rapamycin",0.00659989126209202,0.0813321599999998
20,"Rapamycin",0.038349911468737,0.0302176
20,"Rapamycin",0.00460259563393853,0.00654208
20,"Rapamycin",0.0966484457358083,4.00160671999793
20,"Rapamycin",0.0231558646048499,11.8064115199868
20,"Rapamycin",0.0151666820922358,0.0078736
20,"Rapamycin",0.0225174641671167,0.0605568
20,"Rapamycin",0.121360821509538,0.572924480000042
20,"Rapamycin",0.00127376958701602,0.03855328
20,"Rapamycin",0.024256351696607,4.7221049599969
20,"Rapamycin",0.0113180085595365,10.1070393599881
20,"Rapamycin",0.00393683042455403,0.146144959999997
20,"Rapamycin",0.0277584602387884,2.57201023999945
20,"Rapamycin",0.0146164385463573,0.344055040000008
20,"Rapamycin",0.0494672727613632,0.06188832
20,"Rapamycin",0.0088282302172575,2.53709279999975
20,"Rapamycin",0.0182644648121464,0.01719424
20,"Rapamycin",0.0314034552161271,0.682151680000023
20,"Rapamycin",0.00127376958701602,0.319923520000003
20,"Rapamycin",0.0532004246305567,4.35791903999791
20,"Rapamycin",0.0359209252466614,4.45467615999726
20,"Rapamycin",0.0409278467028708,3.30753215999898
20,"Rapamycin",0.00193953479640053,0.0066576
20,"Rapamycin",0.0112602477277835,0.0707955200000001
20,"Rapamycin",0.0109988083406699,3.2078262399985
20,"Rapamycin",0.00648436959858607,0.980886400000038
20,"Rapamycin",0.01215705626418,9.39051135999192
20,"Rapamycin",0.00587636522095455,0.773898880000037
20,"Rapamycin",0.0236787433790772,7.12479327999562
20,"Rapamycin",0.0213622475320571,0.04382464
20,"Rapamycin",0.00622293021147245,4.09350591999785
20,"Rapamycin",0.00853942605849258,0.03901536
20,"Rapamycin",0.0153977254192478,9.84351999999123
20,"Rapamycin",0.132839987410535,0.0881539199999997
20,"Rapamycin",0.0251835562931051,0.135085439999999
20,"Rapamycin",0.00848166522673957,7.56581215999236
20,"Rapamycin",0.00622293021147245,2.90762623999947
20,"Rapamycin",0.00260530000578502,12.521954559988
20,"Rapamycin",0.00399459125630701,0.109804799999999
20,"Rapamycin",0.0533129150056122,0.03166464
20,"Rapamycin",0.0097250387536539,0.02500704
20,"Rapamycin",0.00877046938550451,6.13645887999575
20,"Rapamycin",0.00332882604692251,0.00254752
20,"Rapamycin",0.00405235208805999,1.50233760000005
20,"Rapamycin",0.0182371000404952,2.91770687999882
20,"Rapamycin",0.00659989126209205,0.01852576
20,"Rapamycin",0.00127376958701602,0.05145504
20,"Rapamycin",0.154685540615766,47.7657507199683
20,"Rapamycin",0.0393348768969881,0.03595104
20,"Rapamycin",0.0437641900356677,80.0857356801236
20,"Rapamycin",0.00260530000578502,0.0145312
20,"Rapamycin",0.00193953479640053,1.12495200000004
20,"Rapamycin",0.029697995035189,7.50356511999488
20,"Rapamycin",0.0979435175175744,1.15738880000009
20,"Rapamycin",0.0904832763560891,10.23346687999
20,"Rapamycin",0.0125340173147996,0.0675427200000002
20,"Rapamycin",0.0162671691839929,0.02431392
20,"Rapamycin",0.00393683042455403,0.02651488
20,"Rapamycin",0.0451534812861897,23.2219155200389
20,"Rapamycin",0.017425417107503,3.62993023999792
20,"Rapamycin",0.00193953479640053,9.29768799999243
20,"Rapamycin",0.0552524498020127,0.520174400000006
20,"Rapamycin",0.0083357475031319,2.21858591999999
20,"Rapamycin",0.0346501869480958,7.66768863999435
20,"Rapamycin",0.175813713532362,6.29992575999596
20,"Rapamycin",0.0100442389725205,0.0736713600000002
20,"Rapamycin",0.00755446063024145,59.7875887998544
20,"Rapamycin",0.00321330438341655,42.6374896000454
20,"Rapamycin",0.0111143300041759,3.1107103999989
20,"Rapamycin",0.0333703547841789,0.0394166399999999
20,"Rapamycin",0.0103634391913871,6.61818943999623
20,"Rapamycin",0.00460259563393853,3.56631519999867
20,"Rapamycin",0.00127376958701602,2.78144191999846
20,"Rapamycin",0.00260530000578502,0.220333120000001
20,"Rapamycin",0.00466035646569151,15.4179071999825
20,"Rapamycin",0.0119837737689211,24.4158633600587
20,"Rapamycin",0.0281627860610593,0.390816320000016
20,"Rapamycin",0.00405235208805999,4.10415807999724
20,"Rapamycin",0.0090319087726181,3.68507583999789
20,"Rapamycin",0.00659989126209205,27.4854547201001
20,"Rapamycin",0.0576874986009893,92.2922963206678
20,"Rapamycin",0.02836646461642,0.130282239999998
20,"Rapamycin",0.0096672779219009,0.03050944
20,"Rapamycin",0.0208971295895827,0.854756800000036
20,"Rapamycin",0.0074389389667355,0.0145312
20,"Rapamycin",0.0103056783596341,0.239004800000001
20,"Rapamycin",0.00521060001157005,8.28422495999264
20,"Rapamycin",0.00193953479640053,7.39844191999327
20,"Rapamycin",0.00726565647147652,0.504232640000009
20,"Rapamycin",0.00193953479640053,0.03976928
20,"Rapamycin",0.0323914519328287,4.56185439999726
20,"Rapamycin",0.0198544033295786,0.01319968
20,"Rapamycin",0.0222286600083518,0.01586272
20,"Rapamycin",0.037744938379556,2.98331615999826
20,"Rapamycin",0.00787366084910806,0.327292480000008
20,"Rapamycin",0.00393683042455403,3.89600927999708
20,"Rapamycin",0.00466035646569151,0.140606079999999
20,"Rapamycin",0.00393683042455403,0.01319968
20,"Rapamycin",0.0196811208343197,0.126269439999999
20,"Rapamycin",0.00659989126209205,0.712746240000017
20,"Rapamycin",0.0110565691724229,0.417574400000015
20,"Rapamycin",0.0158902081333733,0.520879680000012
20,"Rapamycin",0.00260530000578502,3.10601055999723
20,"Rapamycin",0.00616516937971945,0.359674560000008
20,"Rapamycin",0.0422320123499885,2.02055424000012
20,"Rapamycin",0.00393683042455403,2.94508511999883
20,"Rapamycin",0.0101019998042735,0.893328320000065
20,"Rapamycin",0.0218516989577321,0.01586272
20,"Rapamycin",0.00127376958701602,3.71982303999785
20,"Rapamycin",0.0324461814761312,4.56980703999694
20,"Rapamycin",0.0221708991765987,13.7613625599845
20,"Rapamycin",0.0334281156159319,0.0414959999999999
20,"Rapamycin",0.00193953479640053,0.00654208
20,"Rapamycin",0.0549362808715965,17.0035407999874
20,"Rapamycin",0.014704595438212,0.01343072
20,"Rapamycin",0.149967423318321,5.95590111999642
20,"Rapamycin",0.011983773768921,1.16400992000005
20,"Rapamycin",0.0674733294748465,2.86633087999974
20,"Rapamycin",0.033519303796237,0.391351360000018
20,"Rapamycin",0.00321330438341655,2.61911199999946
20,"Rapamycin",0.00332882604692251,0.00521056
20,"Rapamycin",0.146495710836241,1.43357888000004
20,"Rapamycin",0.0108832866771639,0.01053664
20,"Rapamycin",0.0387846333511096,0.02008832
20,"Rapamycin",0.0105063256265443,0.739990720000025
20,"Rapamycin",0.0420009690229766,3.85946847999808
20,"Rapamycin",0.0308258468985973,0.262376320000004
20,"Rapamycin",0.00327106521516953,0.02564544
20,"Rapamycin",0.0699296804685736,2.81288767999913
20,"Rapamycin",0.00399459125630701,0.00654208
20,"Rapamycin",0.0112298516676819,0.570620160000015
20,"Rapamycin",0.0099864781407675,7.59168255999286
20,"Rapamycin",0.0182067039803935,0.0874060799999999
20,"Rapamycin",0.0259344471058939,2.72133503999942
20,"Rapamycin",0.00975543481375559,4.07691359999796
20,"Rapamycin",0.0906869549114494,10.0829139199902
20,"Rapamycin",0.00327106521516953,1.43038688000004
20,"Rapamycin",0.00327106521516953,0.0581065600000001
20,"Rapamycin",0.0592500723467701,9.95919199999107
20,"Rapamycin",0.0163522947873972,5.01759903999698
20,"Rapamycin",0.0676466119701055,29.8559737601065
20,"Rapamycin",0.00193953479640053,0.00254752
20,"Rapamycin",0.0115490518865485,2.65332415999934
20,"Rapamycin",0.0059918868844605,0.00654208
20,"Rapamycin",0.0432413112614405,3.32149791999809
20,"Rapamycin",0.083007878752351,0.688888320000024
20,"Rapamycin",0.00587636522095455,4.6343583999961
20,"Rapamycin",0.00399459125630701,0.14380416
20,"Rapamycin",0.006715412925598,0.0254144
20,"Rapamycin",0.00127376958701602,1.8630275200001
20,"Rapamycin",0.00526836084332305,0.0078736
20,"Rapamycin",0.00616516937971945,1.62947040000007
20,"Rapamycin",0.0151666820922359,0.546458240000017
20,"Rapamycin",0.008046943344367,0.04914464
20,"Rapamycin",0.00859718689024554,20.6899177600234
20,"Rapamycin",0.0138929125052199,0.788484800000023
20,"Rapamycin",0.0143853952193454,0.575022080000011
20,"Rapamycin",0.00127376958701602,0.11220032
20,"Rapamycin",0.0270896637409535,0.415178880000009
20,"Rapamycin",0.00810470417611998,1.64640928000005
20,"Rapamycin",0.0222286600083518,6.31176959999567
20,"Rapamycin",0.0858168573134964,10.751993599991
20,"Rapamycin",0.00127376958701602,0.0357139199999999
20,"Rapamycin",0.0178023781581226,0.0948844799999999
20,"Rapamycin",0.109994145983601,0.945482560000019
20,"Rapamycin",0.0189606260816327,57.7253987198479
20,"Rapamycin",0.00460259563393853,0.01985728
20,"Rapamycin",0.0151666820922358,0.01099872
20,"Rapamycin",0.006715412925598,0.137979519999998
20,"Rapamycin",0.0851571546810127,24.2323203200536
20,"Rapamycin",0.0153399645874948,0.01065216
20,"Rapamycin",0.0156014039746084,1.87969888000006
20,"Rapamycin",0.0190761477451386,2.49393695999968
20,"Rapamycin",0.00694645625260995,53.7020438398973
20,"Rapamycin",0.00127376958701602,5.29695679999482
20,"Rapamycin",0.0146741993781103,4.61831327999709
20,"Rapamycin",0.137232758736612,9.33790111999403
20,"Rapamycin",0.130109988700292,45.5566860799741
20,"Rapamycin",0.201805921470007,39.8771209600549
20,"Rapamycin",0.00920519126787705,0.06339008
20,"Rapamycin",0.00593412605270755,29.0298963201143
20,"Rapamycin",0.0382647858653328,0.995666880000032
20,"Rapamycin",0.00654213043033906,3.65463935999835
20,"Rapamycin",0.00989832124891285,0.0420736
20,"Rapamycin",0.0273237383564159,5.27683199999617
20,"Rapamycin",0.0600039944480094,2.11157792000009
20,"Rapamycin",0.00260530000578502,0.0297008
20,"Rapamycin",0.0769916583846894,2.63252447999931
20,"Rapamycin",0.00822022583962595,0.0670198400000002
20,"Rapamycin",0.00549940417033495,0.01186816
20,"Rapamycin",0.00888599104901045,0.01800288
20,"Rapamycin",0.0825275211920269,8.23562751999347
20,"Rapamycin",0.0722461763155936,35.0390886401265
20,"Rapamycin",0.00749669979848845,0.467211520000008
20,"Rapamycin",0.0204624077072101,3.00125823999963
20,"Rapamycin",0.00616516937971945,1.11820928000003
20,"Rapamycin",0.0675614863667013,6.97293311999501
20,"Rapamycin",0.00454483480218555,3.67261183999861
20,"Rapamycin",0.0220280127414416,1.42798528000005
20,"Rapamycin",0.0912037711087758,60.1135436797779
20,"Rapamycin",0.0061074085479665,1.06835936000003
20,"Rapamycin",0.0745383386794129,18.293145279997
20,"Rapamycin",0.00193953479640053,1.71358112000008
20,"Rapamycin",0.00781590001735507,12.5013129599873
20,"Rapamycin",0.016093886688734,0.00521056
20,"Rapamycin",0.0618797058357561,25.6094160000793
20,"Rapamycin",0.0073234173032295,1.32195616000003
20,"Rapamycin",0.00405235208805999,3.61495519999773
20,"Rapamycin",0.0136618691782079,1.87250624000006
20,"Rapamycin",0.0239949123094933,4.43705631999787
20,"Rapamycin",0.0268008595821886,0.02257504
20,"Rapamycin",0.119342223686634,4.33722271999845
20,"Rapamycin",0.0447765202355701,4.721314559997
20,"Rapamycin",0.00260530000578502,11.037960319989
20,"Rapamycin",0.0209579217097862,0.738574080000009
20,"Rapamycin",0.0105367216866461,5.3359782399967
20,"Rapamycin",0.126759860458619,0.748484480000015
20,"Rapamycin",0.0768791680096339,27.3131110400721
20,"Rapamycin",0.0981806234214885,0.82064800000001
20,"Rapamycin",0.111961045551652,4.1302534399975
20,"Rapamycin",0.00127376958701602,0.1200192
20,"Rapamycin",0.0782867301664557,4.11459743999601
20,"Rapamycin",0.0153703606475965,3.60390175999857
20,"Rapamycin",0.00321330438341655,1.91626400000006
20,"Rapamycin",0.0368785259032612,9.50691295999055
20,"Rapamycin",0.0371369340019244,6.97711007999598
20,"Rapamycin",0.0103056783596341,5.98028191999529
20,"Rapamycin",0.005383882506829,4.23275007999788
20,"Rapamycin",0.0128228214735645,1.52060192000006
20,"Rapamycin",0.0284546215082746,3.53095391999859
20,"Rapamycin",0.0580370948799576,35.6524876801258
20,"Rapamycin",0.0501604027423991,38.4921334400924
20,"Rapamycin",0.0220857735731945,6.28836159999666
20,"Rapamycin",0.00466035646569151,0.91871840000006
20,"Rapamycin",0.00816246500787297,12.7883315199882
20,"Rapamycin",0.10941653766607,16.4565535999836
20,"Rapamycin",0.00127376958701602,3.41031455999823
20,"Rapamycin",0.00193953479640053,3.48690431999816
20,"Rapamycin",0.0448950731875265,13.8669721599865
20,"Rapamycin",0.0767362815744766,15.4644070399842
20,"Rapamycin",0.0519570511036424,19.4487404800047
20,"Rapamycin",0.0105367216866461,9.52651487999301
20,"Rapamycin",0.00127376958701602,5.74621407999566
20,"Rapamycin",0.018930230021531,0.302510400000007
20,"Rapamycin",0.071264242175793,28.5451744000748
20,"Rapamycin",0.0341242768854181,0.662476800000027
20,"Rapamycin",0.011983773768921,1.26097984000007
20,"Rapamycin",0.00193953479640053,0.04578848
20,"Rapamycin",0.024025308369595,7.42894527999327
20,"Rapamycin",0.00521060001157005,18.8615948800009
20,"Rapamycin",0.0123880995911919,4.4534236799979
20,"Rapamycin",0.0236483473189754,2.87908063999863
20,"Rapamycin",0.00254753917403204,2.12467424000006
20,"Rapamycin",0.00127376958701602,0.916487040000042
20,"Rapamycin",0.0099864781407675,0.10036864
20,"Rapamycin",0.00193953479640053,3.63401599999785
20,"Rapamycin",0.00127376958701602,5.16871743999619
20,"Rapamycin",0.0536929073446822,5.30224031999653
20,"Rapamycin",0.012214817095933,6.95017567999485
20,"Rapamycin",0.0224049737920612,30.7992614401169
20,"Rapamycin",0.00321330438341655,0.03131808
20,"Rapamycin",0.0372250908937791,1.76414848000005
20,"Rapamycin",0.031750020206645,0.0685216000000002
20,"Rapamycin",0.00405235208805999,0.02344448
20,"Rapamycin",0.0162945339556442,13.308554559985
20,"Rapamycin",0.0116645735500544,0.05227584
20,"Rapamycin",0.00593412605270755,2.74817215999918
20,"Rapamycin",0.006715412925598,0.746234880000023
20,"Rapamycin",0.0124762564830466,3.2039836799985
20,"Rapamycin",0.028193182121161,3.71819967999801
20,"Rapamycin",0.00726565647147655,0.0622348800000001
20,"Rapamycin",0.0123880995911919,0.01864128
20,"Rapamycin",0.00526836084332303,0.00254752
20,"Rapamycin",0.0083935083348849,0.02558464
20,"Rapamycin",0.0061074085479665,0.04561216
20,"Rapamycin",0.0110565691724229,1.4409964800001
20,"Rapamycin",0.0115490518865485,3.03795103999896
20,"Rapamycin",0.0722461763155936,20.7270057600231
20,"Rapamycin",0.00894375188076345,0.00254752
20,"Rapamycin",0.0088282302172575,1.30267040000004
20,"Rapamycin",0.0269467773057962,24.641638080054
20,"Rapamycin",0.005441643338582,0.01586272
20,"Rapamycin",0.00266306083753801,0.830965760000017
20,"Rapamycin",0.106999759773394,11.4992803199908
20,"Rapamycin",0.0184103825357541,6.43177663999522
20,"Rapamycin",0.0222864208401048,0.251152640000004
20,"Rapamycin",0.0754017198672572,15.8643007999839
20,"Rapamycin",0.00587636522095455,14.5212348799837
20,"Rapamycin",0.0076699822937474,0.0663632000000001
20,"Rapamycin",0.0096672779219009,0.226206400000001
20,"Rapamycin",0.0398303908995642,11.2342713599881
20,"Rapamycin",0.00127376958701602,4.3431446399971
20,"Rapamycin",0.0158628433617221,0.285115520000009
20,"Rapamycin",0.00327106521516953,0.01800288
20,"Rapamycin",0.00460259563393853,0.0187568
20,"Rapamycin",0.014531312942953,0.220545920000001
20,"Rapamycin",0.0136618691782079,0.129589119999999
20,"Rapamycin",0.00755446063024145,0.02680064
20,"Rapamycin",0.0387329350962575,3.30882719999869
20,"Rapamycin",0.0076699822937474,0.01644032
20,"Rapamycin",0.0225478602272183,0.01719424
20,"Rapamycin",0.00127376958701602,0.0650681600000001
20,"Rapamycin",0.00648436959858607,1.44391488000008
20,"Rapamycin",0.0211889650367981,8.72154111999189
20,"Rapamycin",0.0193345558438018,1.00649536000005
20,"Rapamycin",0.0379182208748149,3.07540383999908
20,"Rapamycin",0.0247488344107325,0.10458816
20,"Rapamycin",0.0119533777088193,0.306176640000013
20,"Rapamycin",0.0991655888497385,18.5057385599944
20,"Rapamycin",0.00127376958701602,0.00254752
20,"Rapamycin",0.008046943344367,0.00943616
