"organelle","prot","cond","real","ch1","ch2"
"Lysosomes","LBR","Control",0.716448329286855,0.699136294976568,0.611016423923149
"Lysosomes","LBR","Control",0.78157999558566,0.595714396374763,0.710722032847846
"Lysosomes","LBR","Control",0.846711661884465,0.749767612998179,0.631081499845057
"Lysosomes","LBR","Control",0.91184332818327,0.802596924745343,0.673742381985332
"Lysosomes","LBR","Control",0.976974994482075,0.824412254541229,0.661321144509865
"Lysosomes","LBR","Control",1.04210666078088,0.862775475425075,0.682057638673691
"Lysosomes","LBR","Rapa",0.26052666519522,0.95640780486557,0.604158268196883
"Lysosomes","LBR","Rapa",0.325658331494025,0.913304852779412,0.644082066576528
"Lysosomes","LBR","Rapa",0.39078999779283,0.887354186385613,0.652176704993418
"Lysosomes","LBR","Rapa",0.455921664091635,0.873569044025479,0.659846811911141
"Lysosomes","LBR","Rapa",0.52105333039044,0.802112378808421,0.678444145567927
"Lysosomes","LBR","Rapa",0.586184996689245,0.73592706761147,0.7080293533208
"Lysosomes","LBR","Rapa",0.65131666298805,0.718044115013686,0.680231458854336
"Lysosomes","LBR","Rapa",0.716448329286855,0.705677137960144,0.684601636051643
"Lysosomes","LBR","Rapa",0.78157999558566,0.653109091606764,0.684615906018002
"Lysosomes","LBR","Rapa",0.846711661884465,0.668278823770177,0.801633197649737
"Lysosomes","LBR","Rapa",0.91184332818327,0.784453262899388,0.922767374575915
"Lysosomes","LBR","Rapa",0.976974994482075,0.800519940651301,1
"Lysosomes","LBR","Rapa",1.04210666078088,0.804373129364815,0.946591083411521
"Lysosomes","LBR","Rapa",1.10723832707969,0.8196915530429,0.881484361900617
"Lysosomes","LBR","Rapa",1.17236999337849,0.924755698242562,0.784848149720487
"Lysosomes","LBR","Rapa",1.2375016596773,0.978124760174976,0.734699920444938
"Lysosomes","LBR","Rapa",1.3026333259761,1,0.670834686007228
"Lysosomes","LBR","Rapa",1.3677649922749,0.977843365480545,0.729309440652994
"Lysosomes","LBR","Rapa",1.43289665857371,0.929414699035584,0.787448851089334
"Lysosomes","LBR","Rapa",1.49802832487252,0.896347624772966,0.806356556514418
"Lysosomes","LBR","Rapa",1.56315999117132,0.866602926504822,0.810687491304239
"Lysosomes","LBR","Rapa",1.62829165747012,0.897292535366197,0.88283644121309
"Lysosomes","LBR","Rapa",1.69342332376893,0.851956012892993,0.846569321712824
"Lysosomes","LBR","Rapa",1.75855499006774,0.851108631142718,0.716427228522809
"Lysosomes","LBR","Rapa",1.82368665636654,0.769203589061421,0.529872390825839
"Lysosomes","LBR","Rapa",1.88881832266534,0.796681141439206,0.51337987720694
"Lysosomes","LBR","Rapa",0.065131666298805,0.876932989690722,0.51910213371672
"Lysosomes","LBR","Rapa",0.13026333259761,0.899292676063544,0.555950754346097
"Lysosomes","LBR","Rapa",0.195394998896415,0.967164756593589,0.609780634942153
"Lysosomes","Sec61","Control",0.749014162436258,0.853774260545728,0.601232412238848
"Lysosomes","Sec61","Control",0.814145828735062,0.896243643916064,0.536743954682964
"Lysosomes","Sec61","Control",0.879277495033868,0.958091623099143,0.530597120987554
"Lysosomes","Sec61","Control",0.944409161332672,1,0.550098471159117
"Lysosomes","Sec61","Control",1.00954082763148,0.878452577048867,0.565285363328122
"Lysosomes","Sec61","Control",1.07467249393028,0.84235121392251,0.542510100907559
"Lysosomes","Sec61","Control",1.13980416022909,0.796163670653394,0.515049844679512
"Lysosomes","Sec61","Control",1.20493582652789,0.954713647974409,0.483204068787688
"Lysosomes","Sec61","Control",1.2700674928267,0.94357110458593,0.440983290357948
"Lysosomes","Sec61","Control",0.0325658331494025,0.869810690157321,0.522810793251173
"Lysosomes","Sec61","Control",0.0976974994482075,0.870723817708706,0.495589101171502
"Lysosomes","Sec61","Control",0.162829165747013,0.858477165843061,0.51684161370881
"Lysosomes","Sec61","Control",0.227960832045817,0.753175057891093,0.447500659858283
"Lysosomes","Sec61","Control",0.293092498344622,0.718559765093461,0.494112033784744
"Lysosomes","Sec61","Control",0.358224164643427,0.664183914631526,0.470179481452906
"Lysosomes","Sec61","Control",0.423355830942233,0.722116784836115,0.502015105678842
"Lysosomes","Sec61","Control",0.488487497241038,0.704188450428513,0.50835482102613
"Lysosomes","Sec61","Control",0.553619163539843,0.685717014013225,0.538373297058047
"Lysosomes","Sec61","Control",0.618750829838647,0.782371266919716,0.555494081578787
"Lysosomes","Sec61","Control",0.683882496137452,0.786095394972427,0.608369033358374
"Lysosomes","Sec61","Rapa",0.716448329286855,0.951607133565742,0.883705588322811
"Lysosomes","Sec61","Rapa",0.78157999558566,0.956595686560175,0.904876029054573
"Lysosomes","Sec61","Rapa",0.846711661884465,1,0.960729270706227
"Lysosomes","Sec61","Rapa",0.91184332818327,0.970969483323794,0.953389507968325
"Lysosomes","Sec61","Rapa",0.976974994482075,0.99078385972215,1
"Lysosomes","Sec61","Rapa",1.04210666078088,0.969385764087622,0.960233340791504
"Lysosomes","Sec61","Rapa",1.10723832707969,0.921470940215412,0.938322465163807
"Lysosomes","Sec61","Rapa",1.17236999337849,0.89680459441178,0.841867556726309
"Lysosomes","Sec61","Rapa",1.2375016596773,0.864382251938186,0.822131852771095
"Lysosomes","Sec61","Rapa",1.3026333259761,0.819829985951402,0.792696682344203
"Lysosomes","Sec61","Rapa",1.3677649922749,0.722094671939227,0.75398416253584
"Lysosomes","Sec61","Rapa",1.43289665857371,0.677783053228576,0.761863681553022
"Lysosomes","Sec61","Rapa",1.49802832487252,0.644456657474374,0.745184289862962
"Lysosomes","Sec61","Rapa",1.56315999117132,0.636092538633644,0.731305172203013
"Lysosomes","Sec61","Rapa",1.62829165747012,0.636450257557625,0.690410560769868
"Lysosomes","Sec61","Rapa",1.69342332376893,0.669318122691087,0.756722156995264
"Lysosomes","Sec61","Rapa",1.75855499006774,0.702225011707165,0.76244034424456
"Lysosomes","Sec61","Rapa",1.82368665636654,0.717854076694937,0.771228683663607
"Lysosomes","Sec61","Rapa",1.88881832266534,0.84594346740205,0.858459295687255
"Lysosomes","Sec61","Rapa",0.065131666298805,0.868733414849888,0.882930553665383
"Lysosomes","Sec61","Rapa",0.13026333259761,0.920651438680473,0.867930403733084
"Lysosomes","Sec61","Rapa",0.195394998896415,0.900014308756959,0.996616143326052
"Lysosomes","Sec61","Rapa",0.26052666519522,0.952628258494198,0.898733418064305
"Lysosomes","Sec61","Rapa",0.325658331494025,0.971421509964098,0.841959822756955
"Lysosomes","Sec61","Rapa",0.39078999779283,0.971775976897862,0.795960593178311
"Lysosomes","Sec61","Rapa",0.455921664091635,0.910570269004631,0.737030279404607
"Lysosomes","Sec61","Rapa",0.52105333039044,0.856457151776888,0.754634638051895
"Lysosomes","Sec61","Rapa",0.586184996689245,0.849423096935324,0.769630174682662
"Lysosomes","Sec61","Rapa",0.65131666298805,0.79102385660024,0.753670458031643
