"cond","area"
"Interphase",0.462606370804506
"Interphase",0.575601241585761
"Interphase",0.333242824075967
"Interphase",0.363537626264691
"Interphase",0.449879967676504
"Interphase",0.887033532225004
"Interphase",0.406558831581418
"Interphase",1.33845625727227
"Interphase",0.462906301582865
"Interphase",0.631648780808849
"Interphase",5.6987651535212
"Interphase",0.21206361532107
"Interphase",0.674669986125575
"Interphase",0.484716835019588
"Interphase",0.618622446902487
"Interphase",1.04609201958555
"Interphase",0.224490087670713
"Interphase",0.664985994260136
"Interphase",0.453822171274145
"Interphase",0.536522239866676
"Interphase",0.411100896735778
"Interphase",0.554090638927398
"Interphase",0.618322516124128
"Interphase",2.79500620855792
"Interphase",0.821601931914836
"Interphase",1.21573429114661
"Interphase",0.549548573773037
"Interphase",0.765854323470107
"Interphase",0.588927506270482
"Interphase",1.22451849067697
"Interphase",0.372021895016693
"Interphase",0.450179898454863
"Interphase",0.510169641275593
"Interphase",0.415642961890138
"Interphase",1.40204516943331
"Interphase",0.349611500023251
"Interphase",0.471690501113227
"Interphase",0.826143997069196
"Interphase",0.237816352355434
"Interphase",1.08487109052627
"Interphase",0.748585855187745
"Interphase",1.91859956401238
"Interphase",1.07728661410935
"Interphase",0.372021895016693
"Interphase",1.58321412100894
"Interphase",2.28089436368467
"Interphase",0.885833809111566
"Interphase",2.10461051152073
"Interphase",0.406858762359777
"Interphase",0.661643652219214
"Interphase",0.64013304956085
"Interphase",0.799791398478114
"Interphase",0.782222999417393
"Interphase",0.523195975181954
"Interphase",0.475932635489227
"Interphase",0.392932636118337
"Interphase",0.346269157982329
"Interphase",0.575601241585761
"Interphase",0.952165201756812
"Interphase",0.579243514405043
"Interphase",0.35929549188869
"Interphase",0.419885096266139
"Interphase",0.419585165487779
"Interphase",0.368079691419052
"Interphase",1.22027635630097
"Interphase",0.691938454407938
"Interphase",0.735559521281383
"Interphase",1.14576062568208
"Interphase",1.34145556505586
"Interphase",2.97313274887098
"Interphase",0.601653909398484
"Interphase",0.705564649871018
"Interphase",0.480174769865228
"Interphase",0.5668170420554
"Interphase",0.320216490169605
"Interphase",2.01612555118143
"Interphase",0.657101587064853
"Interphase",0.99488647629518
"Interphase",1.71013511803163
"Interphase",0.614380312526487
"Interphase",1.30661869771278
"Interphase",0.562574907679399
"Interphase",0.809175459565194
"Interphase",1.03002327441662
"Interphase",0.619222308459206
"Interphase",0.973975735193535
"Interphase",0.485016765797948
"Interphase",0.640732911117569
"Interphase",0.700722653938299
"Interphase",0.618622446902488
"Interphase",0.662243513775933
"Interphase",0.445937764078863
"Interphase",1.18938169255553
"Interphase",0.64073291111757
"Interphase",1.83709921853329
"Interphase",0.795549264102112
"Interphase",0.580143306740121
"Interphase",0.480474700643588
"Interphase",0.532280105490675
"Interphase",0.770396388624468
"Interphase",3.29424903137567
"Interphase",0.774638523000469
"Interphase",0.514411775651593
"Interphase",0.700722653938299
"Interphase",0.372321825795052
"Interphase",0.402616627983777
"Interphase",0.731017456127023
"Interphase",0.389590294077415
"Interphase",1.65987247055531
"Interphase",0.42382729986378
"Interphase",0.554090638927398
"Interphase",0.899160073796288
"Interphase",0.423527369085421
"Interphase",0.410800965957418
"Interphase",0.85643879925792
"Interphase",0.458664167206865
"Interphase",0.402616627983777
"Interphase",0.306590294706524
"Interphase",1.33327122708222
"Interphase",0.311432290639244
"Interphase",0.575001380029042
"Interphase",0.415343031111779
"Interphase",0.826143997069196
"Interphase",0.436553702991782
"Interphase",0.730717525348664
"Interphase",0.354453495955971
"Interphase",0.627406646432848
"Interphase",0.84765459972756
"Interphase",1.19362382693153
"Interphase",0.467148435958866
"Interphase",0.553190846592319
"Interphase",0.471090639556507
"Interphase",0.423527369085421
"Interphase",0.466848505180507
"Interphase",0.263869020168157
"Interphase",0.186010947508346
"Interphase",0.549248642994678
"Interphase",0.376264029392693
"Interphase",1.37813512054807
"Interphase",0.84281260379484
"Interphase",0.358395699553612
"Interphase",0.375664167835974
"Interphase",0.302048229552164
"Interphase",0.285079692048161
"Interphase",0.276895354074519
"Interphase",0.362937764707972
"Interphase",0.375664167835974
"Interphase",0.466848505180507
"Interphase",0.245700759550716
"Interphase",0.241758555953075
"Interphase",0.229032152825073
"Interphase",0.336885096895249
"Interphase",0.310832429082525
"Interphase",0.427469572683062
"Interphase",0.34991143080161
"Interphase",0.465648782067069
"Interphase",0.901302692723771
"Interphase",0.930397771799058
"Interphase",0.608338593480328
"Interphase",0.236916560020355
"Interphase",0.293264030021803
"Interphase",0.233274287201074
"Interphase",0.250542755483436
"Interphase",0.747985993631026
"Interphase",0.337185027673608
"Interphase",0.579243514405043
"Interphase",0.791607060504471
"Interphase",0.518953840805954
"Interphase",0.795849194880472
"Interphase",0.691938454407938
"Interphase",0.661643652219214
"Interphase",0.631648780808849
"Interphase",0.389590294077415
"Interphase",0.826743858625915
"Interphase",0.588027713935404
"Interphase",1.5919983205393
"Interphase",0.367779760640692
"Interphase",0.367779760640692
"Interphase",0.20752155016671
"Interphase",0.449879967676504
"Interphase",0.341727092827968
"Interphase",0.653159383467212
"Interphase",0.458964097985224
"Interphase",0.49320110377159
"Interphase",0.661943582997573
"Interphase",0.510469572053952
"Interphase",1.21573429114661
"Interphase",0.766454185026826
"Interphase",0.402616627983777
"Interphase",1.97824627257579
"Interphase",0.562574907679399
"Interphase",0.601353978620125
"Interphase",0.956407336132813
"Interphase",0.419885096266139
"Interphase",1.31056090131042
"Interphase",0.285379622826521
"Interphase",0.224790018449072
"Interphase",0.462606370804506
"Interphase",0.748585855187745
"Interphase",0.661643652219214
"Interphase",0.609838247372126
"Interphase",0.372321825795052
"Interphase",0.523495905960314
"Interphase",0.679511982058295
"Interphase",1.05577601145099
"Interphase",0.857038660814639
"Interphase",0.77828079581975
"Interphase",0.5668170420554
"Interphase",0.874607059875361
"Interphase",0.345969227203969
"Interphase",0.553490777370679
"Interphase",0.463206232361225
"Interphase",0.644375183936852
"Interphase",0.506527368456311
"Interphase",0.614680243304846
"Interphase",0.329000689699966
"Interphase",0.770696319402827
"Interphase",1.18938169255553
"Interphase",0.384748298144695
"Interphase",0.57590117236412
"Interphase",0.666485648151933
"Interphase",0.50228523408031
"Interphase",0.93489673347445
"Interphase",0.523795836738674
"Interphase",0.700722653938299
"Interphase",1.65987247055531
"Interphase",0.817959659095554
"Interphase",0.407158693138137
"Interphase",0.726775321751022
"Interphase",0.540464443464317
"Interphase",1.33327122708222
"Interphase",0.402016766427057
"Interphase",0.84765459972756
"Interphase",0.570459314874682
"Interphase",0.375664167835974
"Interphase",0.323558832210527
"Interphase",0.190253081884347
"Interphase",0.263269158611438
"Interphase",0.267811223765799
"Interphase",0.453522240495785
"Interphase",0.272353288920159
"Interphase",0.155416214541263
"Interphase",0.194495216260348
"Interphase",0.202979485012349
"Interphase",0.155116283762903
"Interphase",0.613480520191408
"Interphase",0.319016767056167
"Interphase",0.220247953294712
"Interphase",0.372021895016693
"Interphase",0.263569089389798
"Interphase",0.190253081884347
"Interphase",0.185411085951627
"Interphase",0.215405957361992
"Interphase",0.185711016729987
"Interphase",0.263569089389798
"Interphase",0.62166485816505
"Interphase",0.449280106119785
"Interphase",0.146632015010902
"Interphase",0.150874149386902
"Interphase",0.328400828143247
"Interphase",0.185711016729987
"Interphase",0.302348160330524
"Interphase",0.401416904870338
"Interphase",0.327800966586528
"Interphase",0.237516421577074
"Interphase",0.341427162049609
"Interphase",0.306890225484884
"Interphase",0.544406647061958
"Interphase",0.302048229552164
"Interphase",0.228732222046713
"Interphase",0.28083755767216
"Interphase",0.358395699553612
"Interphase",0.232974356422714
"Interphase",0.198437419857989
"Interphase",0.315074563458526
"Interphase",0.246300621107435
"Interphase",0.168742479225984
"Interphase",0.470190847221429
"Interphase",0.194495216260348
"Interphase",0.328100897364888
"Interphase",0.216005818918711
"Interphase",0.155416214541263
"Interphase",0.146632015010902
"Interphase",0.237816352355434
"Interphase",0.664686063481776
"Interphase",1.49417240259189
"Interphase",0.725575598637584
"Interphase",0.28083755767216
"Interphase",0.864923068009922
"Interphase",0.610138178150486
"Interphase",0.514411775651593
"Interphase",0.454122102052504
"Interphase",0.544706577840318
"Interphase",0.509869710497233
"Interphase",0.35021136157997
"Interphase",0.211463753764351
"Interphase",0.410501035179059
"Interphase",1.22876062505297
"Interphase",0.289621757202521
"Interphase",1.06426028020299
"Interphase",1.7640831418062
"Interphase",0.596811913465765
"Interphase",1.36510878664171
"Interphase",1.60352500055386
"Interphase",0.514711706429953
"Interphase",0.35475342673433
"Interphase",0.510469572053952
"Interphase",0.821901862693195
"Interphase",0.380806094547054
"Interphase",0.449580036898144
"Interphase",0.345969227203969
"Interphase",0.393532497675056
"Interphase",0.163600552514905
"Interphase",0.2762954925178
"Interphase",0.437153564548502
"Interphase",1.13727635693008
"Interphase",0.42412723064214
"Interphase",0.484716835019588
"Interphase",0.398074562829416
"Interphase",0.484716835019588
"Interphase",0.657101587064853
"Interphase",0.614080381748127
"Interphase",1.33147164241206
"Interphase",0.57135910720976
"Interphase",0.20267955423399
"Interphase",1.08971308645899
"Interphase",0.596811913465765
"Interphase",0.302948021887243
"Interphase",1.0082127409799
"Interphase",0.370822171903255
"Interphase",0.398074562829416
"Interphase",0.5668170420554
"Interphase",0.467448366737226
"Interphase",0.618622446902487
"Interphase",0.372321825795052
"Interphase",0.679212051279936
"Interphase",0.2762954925178
"Interphase",0.972476081301738
"Interphase",0.4286692957965
"Interphase",0.389590294077415
"Interphase",0.341427162049609
"Interphase",0.402616627983777
"Interphase",0.415642961890138
"Interphase",1.1590868903668
"Interphase",0.834928196599557
"Interphase",0.657701448621572
"Interphase",0.489258900173949
"Interphase",0.769496596289389
"Interphase",0.493501034549949
"Interphase",0.753427851120465
"Interphase",0.436853633770142
"Interphase",0.484716835019588
"Interphase",1.0209391441079
"Interphase",0.319916559391246
"Interphase",0.929454875985012
"Interphase",0.679212051279936
"Interphase",0.518653910027594
"Interphase",0.596511982687405
"Interphase",0.484116973462869
"Interphase",0.627706577211208
"Interphase",0.56227497690104
"Interphase",0.432611499394141
"Interphase",0.531380313155596
"Interphase",0.868865271607564
"Interphase",0.631948711587208
"Interphase",0.484716835019588
"Interphase",0.951565340200095
"Interphase",0.411100896735778
"Interphase",0.315974355793604
"Interphase",0.696480519562298
"Interphase",0.302648091108883
"Interphase",0.748285924409386
"Interphase",0.549548573773037
"Interphase",0.432911430172501
"Interphase",0.380806094547054
"Interphase",0.293863891578522
"Interphase",0.389590294077415
"Interphase",0.385348159701414
"Interphase",0.441695629702862
"Interphase",0.56227497690104
"Interphase",0.489258900173949
"Interphase",0.518353979249235
"Interphase",1.05577601145099
"Interphase",0.393532497675056
"Interphase",0.385048228923054
"Interphase",0.358995561110331
"Interphase",0.501385441745232
"Interphase",0.731017456127023
"Interphase",0.35475342673433
"Interphase",0.449580036898144
"Interphase",0.735259590503024
"Interphase",0.302648091108883
"Interphase",0.276895354074519
"Interphase",0.428069434239781
"Interphase",0.441095768146143
"Interphase",0.744043790033384
"Interphase",0.480174769865228
"Interphase",0.410501035179059
"Interphase",0.462906301582865
"Interphase",0.644375183936851
"Interphase",0.389290363299055
"Interphase",0.730417594570304
"Interphase",0.471390570334867
"Interphase",0.350511292358329
"Interphase",0.804933325189192
"Interphase",0.838870400197199
"Interphase",0.293863891578522
