"file","B488-530/30-A","trans"
"clon 5",572.400024414062,2.75845770710173
"clon 5",3952.80004882812,3.59701470243685
"clon 5",2073.60009765625,3.31693439400279
"clon 5",464.400024414062,2.66782640173303
"clon 5",6.48000049591064,0.873901626657409
"clon 5",921.240051269531,2.96484397894135
"clon 5",1197.72009277344,3.0787177849708
"clon 5",980.640014648438,2.99195225325075
"clon 5",450.360015869141,2.65452308408043
"clon 5",543.240051269531,2.73579049886474
"clon 5",957.960021972656,2.98180050227121
"clon 5",1130.76000976562,3.0537543442689
"clon 5",104.76000213623,2.02432145091381
"clon 5",713.880004882812,2.85423315006584
"clon 5",16.2000007629395,1.23552846617152
"clon 5",616.680053710938,2.79076357721087
"clon 5",1737.72009277344,3.24022967288929
"clon 5",33.4799995422363,1.53756725138689
"clon 5",669.600036621094,2.82646357280938
"clon 5",592.920043945312,2.77372798233705
"clon 5",46.4400024414062,1.67614470270632
"clon 5",289.440002441406,2.46305643173579
"clon 5",96.120002746582,1.98730868601316
"clon 5",3447.36010742188,3.53761261228608
"clon 5",718.200012207031,2.85684968609648
"clon 5",983.880065917969,2.99338334736936
"clon 5",702,2.84695532501982
"clon 5",2287.44018554688,3.35953956547365
"clon 5",21.6000003814697,1.35410844647794
"clon 5",640.440002441406,2.80715604055943
"clon 5",501.120025634766,2.70080754232484
"clon 5",2117.88012695312,3.3261063877276
"clon 5",-7.5600004196167,NA
"clon 5",643.680053710938,2.80934423342301
"clon 5",533.52001953125,2.72796397560492
"clon 5",746.280029296875,2.87348337609792
"clon 5",502.200012207031,2.70174064297268
"clon 5",1245.23999023438,3.09560168309228
"clon 5",2195.64013671875,3.34175891470914
"clon 5",1445.0400390625,3.16018031820275
"clon 5",881.280029296875,2.94560644893734
"clon 5",1134,3.05499586152914
"clon 5",838.080017089844,2.92380337837762
"clon 5",1278.72009277344,3.10711498882183
"clon 5",1382.40002441406,3.14094777900703
"clon 5",757.080017089844,2.87971504883323
"clon 5",371.52001953125,2.57114961705297
"clon 5",662.0400390625,2.82153975497923
"clon 5",748.440002441406,2.87473687047103
"clon 5",792.720031738281,2.89966734107623
"clon 5",490.320007324219,2.69136444964996
"clon 5",851.0400390625,2.93046000361099
"clon 5",1338.11999511719,3.12681949477326
"clon 5",63.7200012207031,1.81103851679557
"clon 5",273.240020751953,2.4381308331065
"clon 5",729,2.86332286012046
"clon 5",1024.92004394531,3.01111351494105
"clon 5",829.440063476562,2.91930829296956
"clon 5",617.760009765625,2.79152223763991
"clon 5",784.080017089844,2.89491392325426
"clon 5",764.640014648438,2.8840246228969
"clon 5",695.52001953125,2.84293360352668
"clon 5",1669.68005371094,3.22289328758818
"clon 5",544.320007324219,2.73665143187187
"clon 5",604.800048828125,2.78232930400143
"clon 5",543.240051269531,2.73579049886474
"clon 5",619.920043945312,2.79303567955019
"clon 5",589.680053710938,2.77135230569859
"clon 5",973.080017089844,2.98859463403796
"clon 5",101.520004272461,2.01080861561117
"clon 5",671.760009765625,2.82786016820262
"clon 5",1359.72009277344,3.13376879774847
"clon 5",370.440002441406,2.56988867351265
"clon 5",1143.72009277344,3.0586993058681
"clon 5",5000.400390625,3.69909162368954
"clon 5",632.880004882812,2.80200705259858
"clon 5",398.52001953125,2.60153854623853
"clon 5",846.720031738281,2.92825244571554
"clon 5",127.440002441406,2.1087003051496
"clon 5",1450.44006347656,3.16179910655499
"clon 5",844.56005859375,2.92714446017683
"clon 5",5539.3203125,3.74353487410205
"clon 5",1077.84008789062,3.0329570757362
"clon 5",731.160034179688,2.86460601871522
"clon 5",1667.52001953125,3.22233142185074
"clon 5",1743.1201171875,3.24157639139662
"clon 5",138.240005493164,2.14376403174562
"clon 5",846.720031738281,2.92825244571554
"clon 5",1238.76000976562,3.09333762345109
"clon 5",433.080017089844,2.63756979351581
"clon 5",1763.64001464844,3.24665612298319
"clon 5",660.960021972656,2.82083176170413
"clon 5",740.880004882812,2.87033366615296
"clon 5",597.240051269531,2.77687548502944
"clon 5",652.320007324219,2.81512595826245
"clon 5",738.720031738281,2.86906737962607
"clon 5",507.600006103516,2.70637636105149
"clon 5",1064.88000488281,3.02770831524351
"clon 5",757.080017089844,2.87971504883323
"clon 5",626.400024414062,2.79754453126146
"clon 5",415.800018310547,2.61992772937057
"clon 5",506.52001953125,2.70545317801475
"clon 5",788.400024414062,2.89729713549108
"clon 5",635.0400390625,2.80348445558014
"clon 5",683.640014648438,2.83546227843195
"clon 5",711.720031738281,2.85291896526691
"clon 5",1196.64001464844,3.07832629789837
"clon 5",411.480010986328,2.61540290724066
"clon 5",264.600006103516,2.42422808067611
"clon 5",714.960021972656,2.85488877269696
"clon 5",964.440063476562,2.98472531704925
"clon 5",657.720031738281,2.81870087057848
"clon 5",486.000030517578,2.68752898842945
"clon 5",1759.32006835938,3.24559164013484
"clon 5",1085.40002441406,3.03598976669608
"clon 5",666.360046386719,2.8243602026886
"clon 5",622.080017089844,2.79454382314246
"clon 5",639.360046386719,2.80642422740861
"clon 5",1328.40002441406,3.12365568241382
"clon 5",170.639999389648,2.23461850431628
"clon 5",54.0000038146973,1.7403627196161
"clon 5",936.360046386719,2.9719064384059
"clon 5",1509.84008789062,3.17921849966536
"clon 5",386.640014648438,2.58842860130969
"clon 5",1151.28002929688,3.06155803498965
"clon 5",1559.52001953125,3.19326934449522
"clon 5",319.680023193359,2.50607190633594
"clon 5",481.680023193359,2.68365932492927
"clon 5",653.400024414062,2.81584330686573
"clon 5",841.320007324219,2.9254771164547
"clon 5",436.320007324219,2.64079934670626
"clon 5",326.160003662109,2.51476020438016
"clon 5",308.880004882812,2.49119355413791
"clon 5",376.920013427734,2.57739989136418
"clon 5",574.559997558594,2.76009060207612
"clon 5",669.600036621094,2.82646357280938
"clon 5",1982.88012695312,3.29751542700385
"clon 5",1031.40002441406,3.01384800614197
"clon 5",558.360046386719,2.74769144263355
"clon 5",818.640014648438,2.9136231524095
"clon 5",1144.80004882812,3.059108836421
"clon 5",1251.72009277344,3.09785404326564
"clon 5",664.200012207031,2.82295224851718
"clon 5",61.560001373291,1.79629674958524
"clon 5",610.200012207031,2.78618335424147
"clon 5",589.680053710938,2.77135230569859
"clon 5",1907.28002929688,3.28064210530246
"clon 5",455.760009765625,2.65968807356884
"clon 5",11.8800001144409,1.10991586688257
"clon 5",724.680053710938,2.86074518607958
"clon 5",831.600036621094,2.92043642565277
"clon 5",894.240051269531,2.95193950343122
"clon 5",76.6800003051758,1.89030921860613
"clon 5",1312.20007324219,3.11833089827957
"clon 5",754.920043945312,2.87847586122906
"clon 5",504.360015869141,2.70360087752388
"clon 5",826.200012207031,2.91761053215877
"clon 5",1234.44006347656,3.09182168075162
"clon 5",63.7200012207031,1.81103851679557
"clon 5",766.800048828125,2.88524813540028
"clon 5",924.480041503906,2.96636705738586
"clon 5",994.680053710938,2.99811980706797
"clon 5",2345.76000976562,3.37046867896218
"clon 5",1125.35998535156,3.05167721348688
"clon 5",902.880065917969,2.95611080861086
"clon 5",648,2.81224469680037
"clon 5",379.080017089844,2.57987503693868
"clon 5",783.000061035156,2.89431609649468
"clon 5",558.360046386719,2.74769144263355
"clon 5",1410.48010253906,3.14967476033034
"clon 5",36.7200012207031,1.57657169812003
"clon 5",576.720031738281,2.76171742643456
"clon 5",2151.36010742188,3.33291493408664
"clon 5",559.440002441406,2.74852912629172
"clon 5",1500.1201171875,3.176415445171
"clon 5",477.360015869141,2.67975487162186
"clon 5",976.320068359375,2.99003681669545
"clon 5",2259.36010742188,3.3541776339296
"clon 5",812.160034179688,2.91017602544835
"clon 5",393.120025634766,2.59562850236553
"clon 5",1461.24011230469,3.16501869333778
"clon 5",56.1600036621094,1.75709224794318
"clon 5",621,2.79379038469082
"clon 5",746.280029296875,2.87348337609792
"clon 5",490.320007324219,2.69136444964996
"clon 5",681.480041503906,2.834089955359
"clon 5",1947.24011230469,3.28964248078834
"clon 5",111.240005493164,2.05014767927521
"clon 5",943.920043945312,2.97539506148023
"clon 5",940.680053710938,2.97390337146567
"clon 5",833.760009765625,2.92156163546515
"clon 5",63.7200012207031,1.81103851679557
"clon 5",1185.84008789062,3.0743922070547
"clon 5",1242,3.09447112864164
"clon 5",771.120056152344,2.88768483358793
"clon 5",544.320007324219,2.73665143187187
"clon 5",668.52001953125,2.82576356751974
"clon 5",74.5200042724609,1.87806200585974
"clon 5",423.360015869141,2.62773445697895
"clon 5",657.720031738281,2.81870087057848
"clon 5",105.840003967285,2.02873389547597
"clon 5",617.760009765625,2.79152223763991
"clon 5",1070.28002929688,3.02990300891038
"clon 5",572.400024414062,2.75845770710173
"clon 5",977.400024414062,2.9905164548652
"clon 5",237.600006103516,2.37767045044381
"clon 5",18.3600006103516,1.28690536666413
"clon 5",342.360015869141,2.53574972035774
"clon 5",338.040008544922,2.53025095031237
"clon 5",467.640014648438,2.67083936791241
"clon 5",746.280029296875,2.87348337609792
"clon 5",550.800048828125,2.74178173457337
"clon 5",1186.92004394531,3.07478721030685
"clon 5",513,2.71096311899528
"clon 5",43.2000007629395,1.64542227684548
"clon 5",767.880004882812,2.88585856700097
"clon 5",511.920013427734,2.71004964496487
"clon 5",1299.24011230469,3.11402355986057
"clon 5",-14.0400009155273,NA
"clon 5",1265.76000976562,3.1026943447123
"clon 5",650.160034179688,2.8136877372929
"clon 5",669.600036621094,2.82646357280938
"clon 5",142.560012817383,2.15703348843606
"clon 5",1686.96008300781,3.22736217218631
"clon 5",685.800048828125,2.83683031736509
"clon 5",476.280029296875,2.67877326267628
"clon 5",914.760009765625,2.96178167444247
"clon 5",224.640014648438,2.35341611924754
"clon 5",797.0400390625,2.90202468120998
"clon 5",941.760009765625,2.97440115222897
"clon 5",751.680053710938,2.87661040722857
"clon 5",505.440032958984,2.70452802837975
"clon 5",165.240005493164,2.22073554456374
"clon 5",502.200012207031,2.70174064297268
"clon 5",662.0400390625,2.82153975497923
"clon 5",969.840026855469,2.98714767359737
"clon 5",22.6800003051758,1.37438170364785
"clon 5",243.000015258789,2.38738985349778
"clon 5",1048.68005371094,3.02105694470607
"clon 5",636.119995117188,2.80422123501893
"clon 5",1170.72009277344,3.06882387731132
"clon 5",560.52001953125,2.74936524451014
"clon 5",1237.68005371094,3.09295914426828
"clon 5",72.3600006103516,1.86545932627527
"clon 5",1488.24011230469,3.17296472531561
"clon 5",578.880004882812,2.7633381338926
"clon 5",876.960021972656,2.94347474069886
"clon 5",88.5600051879883,1.95211411006459
"clon 5",92.8800048828125,1.97257310351474
"clon 5",85.3199996948242,1.93611143013945
"clon 5",586.440002441406,2.76896351700469
"clon 5",2367.36010742188,3.3744477372299
"clon 5",821.880004882812,2.91533650955404
"clon 5",881.280029296875,2.94560644893734
"clon 5",119.880004882812,2.08235446887381
"clon 5",1585.44006347656,3.20042366887696
"clon 5",643.680053710938,2.80934423342301
"clon 5",597.240051269531,2.77687548502944
"clon 5",1163.16003417969,3.06601268579824
"clon 5",3279.96020507812,3.51600096283963
"clon 5",825.120056152344,2.91704316588659
"clon 5",635.0400390625,2.80348445558014
"clon 5",578.880004882812,2.7633381338926
"clon 5",763.56005859375,2.88341160628382
"clon 5",585.360046386719,2.76816437052645
"clon 5",454.680023193359,2.65865998972561
"clon 5",527.0400390625,2.72266685451228
"clon 5",568.080017089844,2.75517333588072
"clon 5",942.840026855469,2.97489839118223
"clon 5",999.000061035156,3.00000002650723
"clon 5",505.440032958984,2.70452802837975
"clon 5",639.360046386719,2.80642422740861
"clon 5",523.800048828125,2.71999386677497
"clon 5",704.160034179688,2.84828769014589
"clon 5",613.440002441406,2.78847948220906
"clon 5",652.320007324219,2.81512595826245
"clon 5",996.840026855469,2.99906092102409
"clon 5",2280.96020507812,3.35830806652143
"clon 5",1097.28002929688,3.04071308662858
"clon 5",41.0400009155273,1.62366271681407
"clon 5",502.200012207031,2.70174064297268
"clon 5",689.0400390625,2.83887429108423
"clon 5",665.280029296875,2.82365679616451
"clon 5",424.440002441406,2.62883832247971
"clon 5",414.720031738281,2.61880095177058
"clon 5",813.240051269531,2.91075246087506
"clon 5",954.720031738281,2.9803306888467
"clon 5",408.240020751953,2.61197809801629
"clon 5",442.800018310547,2.64718731581435
"clon 5",1327.32006835938,3.12330273404854
"clon 5",759.240051269531,2.88095074554486
"clon 5",2557.44018554688,3.4079752679407
"clon 5",1248.48010253906,3.09672934455507
"clon 5",508.680023193359,2.70729761183687
"clon 5",856.440063476562,2.9332037718505
"clon 5",604.800048828125,2.78232930400143
"clon 5",18.3600006103516,1.28690536666413
"clon 5",195.480010986328,2.29331837374498
"clon 5",1468.80004882812,3.1672582574713
"clon 5",44.2800025939941,1.65590644306001
"clon 5",657.720031738281,2.81870087057848
"clon 5",640.440002441406,2.80715604055943
"clon 5",816.480041503906,2.91247715831027
"clon 5",695.52001953125,2.84293360352668
"clon 5",38.8800010681152,1.60075516127143
"clon 5",2003.40002441406,3.30198439936025
"clon 5",913.680053710938,2.96126920859447
"clon 5",424.440002441406,2.62883832247971
"clon 5",949.320007324219,2.97786987267103
"clon 5",788.400024414062,2.89729713549108
"clon 5",1072.44006347656,3.03077780021327
"clon 5",1168.56005859375,3.06802252836505
"clon 5",3738.96020507812,3.57286698112911
"clon 5",21.6000003814697,1.35410844647794
"clon 5",115.560005187988,2.06654955809202
"clon 5",1110.23999023438,3.04580786198227
"clon 5",752.760009765625,2.87723309252083
"clon 5",507.600006103516,2.70637636105149
"clon 5",1177.20007324219,3.07121904539766
"clon 5",687.960021972656,2.83819402199413
"clon 5",1414.80004882812,3.15100192297078
"clon 5",386.640014648438,2.58842860130969
"clon 5",47.5200004577637,1.6859207962919
"clon 5",1332.72009277344,3.12506469395898
"clon 5",422.280029296875,2.62662777858323
"clon 5",1355.40002441406,3.13238778892299
"clon 5",1823.0400390625,3.26103436719034
"clon 5",1522.80004882812,3.18292798315338
"clon 5",416.880004882812,2.62105159110818
"clon 5",528.119995117188,2.72355417356188
"clon 5",446.040008544922,2.65034639273539
"clon 5",739.800048828125,2.8697010022994
"clon 5",761.400024414062,2.88218290153753
"clon 5",147.960006713867,2.17306968321162
"clon 5",889.920043945312,2.94983872981523
"clon 5",560.52001953125,2.74936524451014
"clon 5",1346.76000976562,3.12961256600231
"clon 5",1248.48010253906,3.09672934455507
"clon 5",448.200012207031,2.65243975939139
"clon 5",536.760009765625,2.73058850301211
"clon 5",7.5600004196167,0.932473785966547
"clon 5",528.119995117188,2.72355417356188
"clon 5",1168.56005859375,3.06802252836505
"clon 5",69.120002746582,1.84584192443296
"clon 5",880.200012207031,2.9450744944949
"clon 5",2095.2001953125,3.32143275711305
"clon 5",540,2.73319726510657
"clon 5",1061.64001464844,3.02638616562398
"clon 5",1485,3.17201880942456
"clon 5",844.56005859375,2.92714446017683
"clon 5",549.720031738281,2.74093087367608
"clon 5",457.920013427734,2.66173699761992
"clon 5",464.400024414062,2.66782640173303
"clon 5",-8.64000034332275,NA
"clon 5",406.080017089844,2.60967978407772
"clon 5",783.000061035156,2.89431609649468
"clon 5",825.120056152344,2.91704316588659
"clon 5",63.7200012207031,1.81103851679557
"clon 5",1708.56005859375,3.23288436261006
"clon 5",579.960021972656,2.76414624799439
"clon 5",505.440032958984,2.70452802837975
"clon 5",50.7600021362305,1.71399428558478
"clon 5",698.760009765625,2.84494911957819
"clon 5",855.360046386719,2.93265639701737
"clon 5",1399.68005371094,3.14633894415346
"clon 5",698.760009765625,2.84494911957819
"clon 5",1031.40002441406,3.01384800614197
"clon 5",831.600036621094,2.92043642565277
"clon 5",831.600036621094,2.92043642565277
"clon 5",571.320007324219,2.75763892836274
"clon 5",1218.23999023438,3.08608919878989
"clon 5",636.119995117188,2.80422123501893
"clon 5",120.960006713867,2.08621743960114
"clon 5",857.52001953125,2.93375042677775
"clon 5",198.720001220703,2.30042156003751
"clon 5",502.200012207031,2.70174064297268
"clon 5",115.560005187988,2.06654955809202
"clon 5",1270.080078125,3.10417291199562
"clon 5",482.760009765625,2.68462996436495
"clon 5",1004.40002441406,3.002338891438
"clon 5",608.0400390625,2.78464584463996
"clon 5",82.0800018310547,1.91949649743476
"clon 5",21.6000003814697,1.35410844647794
"clon 5",670.680053710938,2.82716245163069
"clon 5",692.280029296875,2.84090869004287
"clon 5",162,2.21218760440396
"clon 5",771.120056152344,2.88768483358793
"clon 5",636.119995117188,2.80422123501893
"clon 5",1762.56005859375,3.24639025429084
"clon 5",1990.44006347656,3.2991672399479
"clon 5",1769.0400390625,3.24798309039979
"clon 5",77.7600021362305,1.89630571924558
"clon 5",669.600036621094,2.82646357280938
"clon 5",1042.20007324219,3.01836760887929
"clon 5",1005.48004150391,3.00280516725183
"clon 5",2418.1201171875,3.38365743303182
"clon 5",791.640014648438,2.89907599293175
"clon 5",875.880004882812,2.94294016715993
"clon 5",628.559997558594,2.79903712501891
"clon 5",589.680053710938,2.77135230569859
"clon 5",868.320007324219,2.93917967498986
"clon 5",1626.48010253906,3.21151568761792
"clon 5",785.160034179688,2.89551096192568
"clon 5",757.080017089844,2.87971504883323
"clon 5",562.679992675781,2.75103262019413
"clon 5",547.559997558594,2.73922413452446
"clon 5",1001.16003417969,3.00093707922734
"clon 5",1329.48010253906,3.12400838401923
"clon 5",533.52001953125,2.72796397560492
"clon 5",558.360046386719,2.74769144263355
"clon 5",246.240005493164,2.39311874456892
"clon 5",35.6400032043457,1.56395550297697
"clon 5",1116.72009277344,3.04833305812653
"clon 5",891.000061035156,2.95036488409275
"clon 5",959.0400390625,2.98228934593675
"clon 5",1655.64001464844,3.21922814714191
"clon 5",5.40000009536743,0.806179980455379
"clon 5",1119.96008300781,3.04959014779738
"clon 5",1537.92004394531,3.18721605623473
"clon 5",695.52001953125,2.84293360352668
"clon 5",723.600036621094,2.86009835164765
"clon 5",4261.68017578125,3.62968274923078
"clon 5",1447.20007324219,3.16082856510883
"clon 5",530.280029296875,2.7253234911795
"clon 5",723.600036621094,2.86009835164765
"clon 5",577.800048828125,2.7625285590845
"clon 5",575.640014648438,2.76090477599537
"clon 5",773.280029296875,2.88889805781962
"clon 5",1030.32006835938,3.01339346872703
"clon 5",1296,3.11293997608408
"clon 5",370.440002441406,2.56988867351265
"clon 5",575.640014648438,2.76090477599537
"clon 5",766.800048828125,2.88524813540028
"clon 5",47.5200004577637,1.6859207962919
"clon 5",179.280014038086,2.25594758321668
"clon 5",907.200012207031,2.95818150340226
"clon 5",922.320007324219,2.96535224634408
"clon 5",395.280029296875,2.59800218642779
"clon 5",385.560028076172,2.58721694414818
"clon 5",648,2.81224469680037
"clon 5",783.000061035156,2.89431609649468
"clon 5",999.000061035156,3.00000002650723
"clon 5",50.7600021362305,1.71399428558478
"clon 5",999.000061035156,3.00000002650723
"clon 5",456.840026855469,2.66071375837469
"clon 5",-2.16000008583069,NA
"clon 5",1206.36010742188,3.08183682216118
"clon 5",1558.44006347656,3.19296868746019
"clon 5",511.920013427734,2.71004964496487
"clon 5",439.560028076172,2.64400509115011
"clon 5",302.400024414062,2.48201561139762
"clon 5",490.320007324219,2.69136444964996
"clon 5",695.52001953125,2.84293360352668
"clon 5",93.9600067138672,1.97754073665205
"clon 5",155.520004272461,2.1945698510834
"clon 5",146.880004882812,2.16990945624093
"clon 5",972.000061035156,2.98811286751114
"clon 5",1271.16003417969,3.10454174778204
"clon 5",756,2.87909587950007
"clon 5",136.080001831055,2.13697410155895
"clon 5",436.320007324219,2.64079934670626
"clon 5",480.600006103516,2.68268648375376
"clon 5",43.2000007629395,1.64542227684548
"clon 5",2238.84008789062,3.35021701323337
"clon 5",979.56005859375,2.99147419904108
"clon 5",-7.5600004196167,NA
"clon 5",113.400001525879,2.05842603024967
"clon 5",34.560001373291,1.55096176907019
"clon 5",1112.40002441406,3.04665122649391
"clon 5",552.960021972656,2.74347842382021
"clon 5",2451.60009765625,3.38962674121922
"clon 5",1809.00012207031,3.25767860415894
"clon 5",85.3199996948242,1.93611143013945
"clon 5",84.2400054931641,1.93064346902962
"clon 5",515.160034179688,2.71278437446749
"clon 5",63.7200012207031,1.81103851679557
"clon 5",876.960021972656,2.94347474069886
"clon 5",1053,3.02284061087653
"clon 5",151.200012207031,2.18241468726666
"clon 5",572.400024414062,2.75845770710173
"clon 5",896.400024414062,2.95298607701218
"clon 5",87.4800033569336,1.94684513043777
"clon 5",1410.48010253906,3.14967476033034
"clon 5",52.9200019836426,1.73174989950436
"clon 5",1026,3.01157044359728
"clon 5",609.119995117188,2.7854152581128
"clon 5",21.6000003814697,1.35410844647794
"clon 5",1062.72009277344,3.02682736277438
"clon 5",1169.64001464844,3.06842336502333
"clon 5",767.880004882812,2.88585856700097
"clon 5",457.920013427734,2.66173699761992
"clon 5",739.800048828125,2.8697010022994
"clon 5",1001.16003417969,3.00093707922734
"clon 5",1034.64001464844,3.01520882218508
"clon 5",426.600006103516,2.63103770273581
"clon 5",491.400024414062,2.69231806579237
"clon 5",536.760009765625,2.73058850301211
"clon 5",734.400024414062,2.8665236399507
"clon 5",988.200012207031,2.99528411304859
"clon 5",412.560028076172,2.61653855613798
"clon 5",643.680053710938,2.80934423342301
"clon 5",469.800018310547,2.67283647106216
"clon 5",41.0400009155273,1.62366271681407
"clon 5",788.400024414062,2.89729713549108
"clon 5",2142.71997070312,3.33116805381867
"clon 5",228.960006713867,2.36165231265351
"clon 5",3423.60009765625,3.53460986472738
"clon 5",427.680023193359,2.63213324553761
"clon 5",606.960021972656,2.78387502202354
"clon 5",520.559997558594,2.7173042746223
"clon 5",77.7600021362305,1.89630571924558
"clon 5",694.440002441406,2.84225966814175
"clon 5",2018.52001953125,3.30524816269484
"clon 5",697.680053710938,2.84427834496191
"clon 5",420.120025634766,2.62440589403458
"clon 5",285.120025634766,2.45654825528277
"clon 5",471.960021972656,2.67482443255506
"clon 5",2877.1201171875,3.45910891508465
"clon 5",104.76000213623,2.02432145091381
"clon 5",1057.32006835938,3.02461703149942
"clon 5",45.3600006103516,1.66614343300925
"clon 5",428.760009765625,2.63322600085729
"clon 5",103.68000793457,2.01986374688664
"clon 5",756,2.87909587950007
"clon 5",1377,3.13924921757161
"clon 5",952.56005859375,2.97934805164992
"clon 5",578.880004882812,2.7633381338926
"clon 5",601.559997558594,2.78000029657693
"clon 5",913.680053710938,2.96126920859447
"clon 5",2145.96020507812,3.33182399465742
"clon 5",106.92000579834,2.03310195999768
"clon 5",1167.48010253906,3.06762132140855
"clon 5",1070.28002929688,3.02990300891038
"clon 5",7373.16015625,3.86771256562978
"clon 5",518.400024414062,2.71550196570702
"clon 5",1946.16003417969,3.2894016470028
"clon 5",448.200012207031,2.65243975939139
"clon 5",1500.1201171875,3.176415445171
"clon 5",480.600006103516,2.68268648375376
"clon 5",1470.96008300781,3.16789603285169
"clon 5",515.160034179688,2.71278437446749
"clon 5",466.560028076172,2.66983737603991
"clon 5",48.6000022888184,1.69548169653095
"clon 5",582.119995117188,2.76575793358392
"clon 5",691.200012207031,2.84023160261694
"clon 5",289.440002441406,2.46305643173579
"clon 5",1097.28002929688,3.04071308662858
"clon 5",794.880004882812,2.90084759393664
"clon 5",760.320007324219,2.88156724310782
"clon 5",618.840026855469,2.79227961785546
"clon 5",416.880004882812,2.62105159110818
"clon 5",1192.32006835938,3.07675694432336
"clon 5",628.559997558594,2.79903712501891
"clon 5",643.680053710938,2.80934423342301
"clon 5",1315.44006347656,3.11940109079192
"clon 5",33.4799995422363,1.53756725138689
"clon 5",670.680053710938,2.82716245163069
"clon 5",600.480041503906,2.77922122102162
"clon 5",1421.28002929688,3.15298511200933
"clon 5",378,2.57863920996807
"clon 5",1334.88000488281,3.12576744948855
"clon 5",1047.60009765625,3.0206098938236
"clon 5",141.480010986328,2.1537539399427
"clon 5",463.320007324219,2.66681739760824
"clon 5",696.600036621094,2.84360649472316
"clon 5",710.640014648438,2.8522603599465
"clon 5",1858.68005371094,3.26943823300288
"clon 5",88.5600051879883,1.95211411006459
"clon 5",805.680053710938,2.90670131853913
"clon 5",632.880004882812,2.80200705259858
"clon 5",961.200012207031,2.98326535807626
"clon 5",27.0000019073486,1.44715806092618
"clon 5",812.160034179688,2.91017602544835
"clon 5",780.840026855469,2.89311790067985
"clon 5",725.760009765625,2.86139102208132
"clon 5",698.760009765625,2.84494911957819
"clon 5",707.400024414062,2.85027856748542
"clon 5",367.200012207031,2.56608379856627
"clon 5",1302.48010253906,3.11510440610393
"clon 5",1331.64001464844,3.12471284951452
"clon 5",28.0800018310547,1.46359442953284
"clon 5",162,2.21218760440396
"clon 5",428.760009765625,2.63322600085729
"clon 5",667.440002441406,2.82506243212459
"clon 5",654.480041503906,2.81655947253765
"clon 5",1419.1201171875,3.15232507961227
"clon 5",125.280006408691,2.10133459526056
"clon 5",415.800018310547,2.61992772937057
"clon 5",1014.12005615234,3.00651740839813
"clon 5",554.0400390625,2.74432431306268
"clon 5",686.880004882812,2.83751268567396
"clon 5",1747.44006347656,3.24265074928607
"clon 5",706.320007324219,2.84961594275319
"clon 5",735.480041503906,2.86716098202431
"clon 5",760.320007324219,2.88156724310782
"clon 5",799.200012207031,2.90319855366813
"clon 5",3227.0400390625,3.50893891286418
"clon 5",792.720031738281,2.89966734107623
"clon 5",1051.92004394531,3.0223953932256
"clon 5",1989.36010742188,3.29893165857937
"clon 5",533.52001953125,2.72796397560492
"clon 5",83.1600036621094,1.9251057457074
"clon 5",205.200012207031,2.31428868665771
"clon 5",598.320007324219,2.7776587761538
"clon 5",685.800048828125,2.83683031736509
"clon 5",951.480041503906,2.97885588413187
"clon 5",1470.96008300781,3.16789603285169
"clon 5",2959.2001953125,3.4713210829439
"clon 5",631.800048828125,2.80126650400066
"clon 5",1013.0400390625,3.00605510332139
"clon 5",824.0400390625,2.91647502530382
"clon 5",466.560028076172,2.66983737603991
"clon 5",695.52001953125,2.84293360352668
"clon 5",78.8400039672852,1.9022205498596
"clon 5",1912.68005371094,3.28186933024191
"clon 5",819.720031738281,2.91419503360264
"clon 5",1063.80004882812,3.02726806238189
"clon 5",911.52001953125,2.96024240110285
"clon 5",928.800048828125,2.96838956465389
"clon 5",1481.76000976562,3.17107086453562
"clon 5",360.720001220703,2.55837252363478
"clon 5",792.720031738281,2.89966734107623
"clon 5",668.52001953125,2.82576356751974
"clon 5",565.920043945312,2.75352181211702
"clon 5",478.440032958984,2.68073429454389
"clon 5",536.760009765625,2.73058850301211
"clon 5",46.4400024414062,1.67614470270632
"clon 5",4010.0400390625,3.60325699722401
"clon 5",509.760009765625,2.70821688659842
"clon 5",713.880004882812,2.85423315006584
"clon 5",150.120010375977,2.17932197473266
"clon 5",1304.64001464844,3.11582345166921
"clon 5",2473.2001953125,3.39343483684605
"clon 5",457.920013427734,2.66173699761992
"clon 5",665.280029296875,2.82365679616451
"clon 5",457.920013427734,2.66173699761992
"clon 5",1002.24005126953,3.00140486170249
"clon 5",562.679992675781,2.75103262019413
"clon 5",640.440002441406,2.80715604055943
"clon 5",1299.24011230469,3.11402355986057
"clon 5",58.3200035095215,1.77320116805031
"clon 5",794.880004882812,2.90084759393664
"clon 5",2407.32006835938,3.38171420463106
"clon 5",197.640014648438,2.29806673857296
"clon 5",656.640014648438,2.81798823034146
"clon 5",717.120056152344,2.85619705617245
"clon 5",112.320007324219,2.05430659391818
"clon 5",1249.56005859375,3.09710455371508
"clon 5",469.800018310547,2.67283647106216
"clon 5",727.920043945312,2.86267989268319
"clon 5",974.160034179688,2.9890758939117
"clon 5",602.640014648438,2.78077802097269
"clon 5",528.119995117188,2.72355417356188
"clon 5",1047.60009765625,3.0206098938236
"clon 5",2148.1201171875,3.33226068946718
"clon 5",483.840026855469,2.68559846661383
"clon 5",841.320007324219,2.9254771164547
"clon 5",641.52001953125,2.80788666388894
"clon 5",138.240005493164,2.14376403174562
"clon 5",606.960021972656,2.78387502202354
