"trace","t","mean_intensity","area"
"307",168.0426,185.833333333333,0.28210193600405
"307",169.0427,183.662337662338,0.330886481328059
"307",170.0423,182.973333333333,0.313917943824056
"307",171.0417,187.931506849315,0.309675809448055
"307",172.0419,187.324324324324,0.309675809448055
"307",173.0423,185.144578313253,0.345733951644061
"307",174.0426,188.826666666667,0.316039011012056
"307",175.0417,191.8,0.337249682892059
"307",176.0424,185.784810126582,0.333007548516058
"307",177.0419,189.797297297297,0.309675809448054
"307",178.0426,185.25,0.322402212576057
"307",179.0415,189.9,0.296949406320052
"307",180.0419,193.068493150685,0.303312607884053
"307",181.0418,195.971830985915,0.301191540696053
"307",182.0425,186.767123287671,0.309675809448054
"307",183.0424,187.061728395062,0.34361288445606
"307",184.0416,186.298701298701,0.324523279764057
"307",185.0424,184.5,0.320281145388056
"307",186.0423,179.857142857143,0.326644346952057
"307",187.0424,185.014084507042,0.301191540696053
"307",188.0415,181.354430379747,0.326644346952057
"307",189.0415,188.618421052632,0.318160078200056
"307",190.0425,189.868421052632,0.328765414140058
"307",191.0424,185.356164383562,0.307554742260054
"307",192.0423,188.293333333333,0.324523279764057
"307",193.0416,185.03947368421,0.322402212576057
"307",194.0417,183.898734177215,0.330886481328058
"307",195.0416,186.547945205479,0.311796876636055
"307",196.0426,184.677966101695,0.258770196936046
"307",197.0414,181.070422535211,0.301191540696053
"307",198.0411,184.311475409836,0.258770196936046
"307",199.0414,179.969696969697,0.279980868816049
"307",200.0422,178.116666666667,0.254528062560045
"307",201.0422,178.463768115942,0.28422300319205
"307",202.0425,178.797101449275,0.290586204756051
"307",203.0416,178.042857142857,0.292707271944051
"307",204.0425,179.114754098361,0.258770196936046
"307",205.0411,180.34328358209,0.28634407038005
"307",206.0421,179.603448275862,0.243922726620043
"307",207.042,178.742424242424,0.279980868816049
"307",208.0411,175.018181818182,0.235438457868042
"307",209.0425,172.209677419355,0.258770196936046
"307",210.0415,177.949152542373,0.246043793808043
"307",211.0423,180.258064516129,0.260891264124046
"307",212.0424,175.096774193548,0.260891264124046
"307",213.0423,179.859649122807,0.241801659432043
"307",214.0413,179.131147540984,0.254528062560045
"307",215.042,186.372881355932,0.256649129748045
"307",216.0414,175.402985074627,0.28422300319205
"307",217.0424,178.731343283582,0.28210193600405
"307",218.0424,173.776119402985,0.28422300319205
"307",219.0421,175.460317460317,0.265133398500047
"307",220.0421,175.057971014493,0.292707271944052
"307",221.0412,183.6,0.305433675072054
"307",222.0409,173.012820512821,0.322402212576057
"307",223.0421,175.025974025974,0.324523279764057
"307",224.0416,174.441176470588,0.288465137568051
"307",225.0413,173.915492957746,0.292707271944051
"307",226.0424,172.671232876712,0.305433675072054
"307",227.0414,169.768115942029,0.28634407038005
"307",228.0413,175.833333333333,0.256649129748045
"307",229.0424,174.942857142857,0.290586204756051
"307",230.0422,174.619047619048,0.265133398500047
"307",231.0412,177.43661971831,0.301191540696053
"307",232.0423,178.264705882353,0.290586204756051
"307",233.0422,178.465517241379,0.252406995372044
"307",234.0409,177.230769230769,0.267254465688047
"308",81.0424,154.666666666667,0.0233317390680043
"308",82.0426,148.727272727273,0.044542410948008
"308",83.0418,155.75,0.0169685375040032
"308",84.0429,149.909090909091,0.0466634781360081
"308",85.0431,157.125,0.0657530828280115
"308",86.0418,153.2,0.05726881407601
"308",87.0421,150.777777777778,0.0360581421960063
"308",88.0427,155.533333333333,0.0636320156400111
"308",89.0427,150.1875,0.0657530828280115
"308",90.0425,156.588235294118,0.0721162843920126
"308",91.0425,158.95,0.0784794859560137
"308",92.0433,155.409090909091,0.0933269562720163
"308",93.0423,155.428571428571,0.0890848218960155
"308",94.0419,155.647058823529,0.0699952172040122
"308",95.0424,156.913043478261,0.0890848218960155
"308",96.0418,159.277777777778,0.0784794859560137
"308",97.0422,159.578947368421,0.080600553144014
"308",98.0426,154.869565217391,0.0996901578360174
"308",99.0422,157.714285714286,0.0869637547080152
"308",100.0423,157.789473684211,0.080600553144014
"308",101.0432,164.913043478261,0.0996901578360174
"308",102.0424,165.388888888889,0.0763584187680133
"308",103.0422,158.526315789474,0.0784794859560137
"308",104.0422,154.210526315789,0.0784794859560137
"308",105.0422,158.391304347826,0.0996901578360174
"308",106.0422,157,0.0912058890840159
"308",107.0421,160.733333333333,0.0636320156400111
"308",108.0416,157.823529411765,0.0742373515800129
"308",109.0427,153.894736842105,0.0742373515800129
"308",110.0421,156.666666666667,0.074237351580013
"308",111.0423,158.636363636364,0.0912058890840159
"308",112.0419,153.388888888889,0.0763584187680133
"308",113.043,155.055555555556,0.0763584187680133
"308",114.0416,159.714285714286,0.05726881407601
"308",115.0421,153.7,0.0827216203320144
"308",116.0419,155.3125,0.0678741500160118
"308",117.0424,152.181818181818,0.0487845453240085
"308",118.0416,148.066666666667,0.0615109484520107
"308",119.0421,152.083333333333,0.0466634781360081
"308",120.043,153,0.0848426875200148
"308",121.0416,150.882352941176,0.0721162843920126
"308",122.0422,151.5625,0.0657530828280115
"308",123.0428,156.809523809524,0.0848426875200148
"308",124.0411,154.6875,0.0657530828280115
"308",125.042,152.882352941176,0.0721162843920126
"308",126.0415,154.9,0.0848426875200148
"308",127.0421,157.909090909091,0.0890848218960155
"308",128.0416,155.529411764706,0.0721162843920126
"308",129.0429,161.263157894737,0.080600553144014
"308",130.0428,157.538461538462,0.108174426588019
"308",131.0419,161.566666666667,0.131506165656023
"308",132.0422,156.275862068966,0.125142964092022
"308",133.0415,160.25,0.0996901578360174
"308",134.0415,163.263157894737,0.0827216203320144
"308",135.0425,156.571428571429,0.120900829716021
"308",136.0425,164.846153846154,0.11241656096402
"308",137.0427,163.5,0.0912058890840159
"308",138.0421,161.291666666667,0.0996901578360174
"308",139.042,160.409090909091,0.0954480234600166
"308",140.0414,158.708333333333,0.101811225024018
"308",141.043,159.08,0.106053359400019
"308",142.0421,160.111111111111,0.116658695340021
"308",143.042,155.173913043478,0.095448023460017
"308",144.042,159.857142857143,0.118779762528021
"308",145.0429,158.375,0.0975690906480175
"308",146.0427,166.208333333333,0.101811225024018
"308",147.0427,163.034482758621,0.123021896904022
"308",148.0426,166.171428571429,0.154837904724028
"308",149.0414,164.185185185185,0.11453762815202
"308",150.0416,161.083333333333,0.099690157836018
"308",151.0423,157.233333333333,0.125142964092023
"308",152.0419,164.875,0.11029549377602
"308",153.0414,163.833333333333,0.127264031280023
"308",154.0415,161.24,0.103932292212019
"308",155.0426,163.607142857143,0.116658695340021
"308",156.0417,161.407407407407,0.10817442658802
"308",157.0419,164.53125,0.129385098468023
"308",158.0414,164.967741935484,0.133627232844024
"308",159.042,163.04,0.10817442658802
"308",160.0428,165.962962962963,0.114537628152021
"308",161.0419,165.586206896552,0.123021896904022
"308",162.0418,166.5,0.146353635972026
"308",163.0416,165.6,0.150595770348027
"308",164.0418,163.25,0.101811225024018
"308",165.0427,164.703703703704,0.118779762528021
"308",166.0419,163.967741935484,0.129385098468024
"308",167.0416,159,0.156958971912028
"308",168.0426,168.586206896552,0.120900829716022
"308",169.0427,164.617647058824,0.142111501596025
"308",170.0423,166.916666666667,0.103932292212019
"308",171.0417,169.115384615385,0.108174426588019
"308",172.0419,161.233333333333,0.129385098468023
"308",173.0423,164.638888888889,0.152716837536028
"308",174.0426,167.137931034483,0.123021896904022
"308",175.0417,162.785714285714,0.120900829716022
"308",176.0424,163,0.120900829716022
"308",177.0419,163,0.093326956272017
"308",178.0426,159.258064516129,0.129385098468024
"308",179.0415,160.521739130435,0.0996901578360179
"308",180.0419,160.58064516129,0.133627232844024
"308",181.0418,158.5,0.144232568784026
"308",182.0425,159.764705882353,0.142111501596026
"308",183.0424,158,0.152716837536028
"308",184.0416,161.962962962963,0.116658695340021
"308",185.0424,163.233333333333,0.129385098468023
"308",186.0423,157.166666666667,0.146353635972027
"308",187.0424,161.035714285714,0.118779762528021
"308",188.0415,165.41935483871,0.137869367220025
"308",189.0415,164.307692307692,0.108174426588019
"308",190.0425,160.032258064516,0.131506165656024
"308",191.0424,164.821428571429,0.116658695340021
"308",192.0423,162.633333333333,0.127264031280023
"308",193.0416,162.541666666667,0.103932292212019
"308",194.0417,162.846153846154,0.11241656096402
"308",195.0416,164.451612903226,0.137869367220025
"308",196.0426,159.48,0.106053359400019
"308",197.0414,165.653846153846,0.11241656096402
"308",198.0411,165.032258064516,0.131506165656024
"308",199.0414,163.969696969697,0.142111501596025
"308",200.0422,162.758620689655,0.125142964092022
"308",201.0422,161.461538461538,0.11029549377602
"308",202.0425,161.774193548387,0.127264031280023
"308",203.0416,163.68,0.106053359400019
"308",204.0425,160.566666666667,0.125142964092023
"308",205.0411,160.351351351351,0.152716837536027
"308",206.0421,158.307692307692,0.11029549377602
"308",207.042,161.166666666667,0.123021896904022
"308",208.0411,158.935483870968,0.133627232844024
"308",209.0425,159.666666666667,0.125142964092023
"308",210.0415,162.518518518519,0.114537628152021
"308",211.0423,159.178571428571,0.116658695340021
"319",87.0421,149.625,0.0318160078200056
"319",88.0427,155,0.0403002765720071
"319",89.0427,152.933333333333,0.0615109484520108
"319",90.0425,153.105263157895,0.0806005531440145
"319",91.0425,153.428571428571,0.0593898812640107
"319",92.0433,160,0.0466634781360084
"319",93.0423,157.631578947368,0.078479485956014
"319",94.0419,160.222222222222,0.0763584187680136
"319",95.0424,159.157894736842,0.0827216203320148
"319",96.0418,159.818181818182,0.0933269562720167
"319",97.0422,156.277777777778,0.0763584187680137
"319",98.0426,158,0.0869637547080155
"319",99.0422,161.736842105263,0.0806005531440144
"319",100.0423,159.307692307692,0.0509056125120092
"319",101.0432,160.733333333333,0.061510948452011
"319",102.0424,161.260869565217,0.0954480234600171
"319",103.0422,160.208333333333,0.101811225024018
"319",104.0422,162.833333333333,0.101811225024018
"319",105.0422,161.47619047619,0.0912058890840163
"319",106.0422,164.5,0.0848426875200152
"319",107.0421,163.913043478261,0.0996901578360178
"319",108.0416,162.809523809524,0.0954480234600171
"319",109.0427,163.791666666667,0.101811225024018
"319",110.0421,166.5,0.118779762528021
"319",111.0423,165.851851851852,0.116658695340021
"319",112.0419,162.842105263158,0.0827216203320148
"319",113.043,159.714285714286,0.116658695340021
"319",114.0416,161.045454545455,0.0912058890840163
"319",115.0421,168,0.0975690906480174
"319",116.0419,166.161290322581,0.131506165656023
"319",117.0424,168.807692307692,0.11241656096402
"319",118.0416,167.733333333333,0.129385098468023
"319",119.0421,167.066666666667,0.133627232844024
"319",120.043,169.576923076923,0.11029549377602
"319",121.0416,166.785714285714,0.120900829716022
"319",122.0422,164.272727272727,0.0933269562720167
"319",123.0428,161.451612903226,0.129385098468023
"319",124.0411,168.181818181818,0.095448023460017
"319",125.042,161.666666666667,0.139990434408025
"319",126.0415,164.411764705882,0.142111501596025
"319",127.0421,165.9375,0.137869367220024
"319",128.0416,169.243243243243,0.156958971912028
"319",129.0429,169.41935483871,0.129385098468023
"319",130.0428,164.878787878788,0.139990434408025
"319",131.0419,166.918918918919,0.156958971912028
"319",132.0422,169.230769230769,0.163322173476029
"319",133.0415,162.805555555556,0.150595770348026
"319",134.0415,171.487179487179,0.16756430785203
"319",135.0425,171.277777777778,0.146353635972026
"319",136.0425,172.459459459459,0.156958971912028
"319",137.0427,164.206896551724,0.129385098468023
"319",138.0421,169.638888888889,0.154837904724027
"319",139.042,170.896551724138,0.120900829716021
"319",140.0414,171.324324324324,0.154837904724027
"319",141.043,166.772727272727,0.188774979732033
"319",142.0421,168.487804878049,0.173927509416031
"319",143.042,170.675675675676,0.159080039100028
"319",144.042,171,0.154837904724027
"324",86.0418,164.692307692308,0.108174426588019
"324",87.0421,168.34375,0.135748300032024
"324",88.0427,169.575757575758,0.137869367220024
"324",89.0427,171.333333333333,0.127264031280022
"324",90.0425,169.185185185185,0.11665869534002
"324",91.0425,168.833333333333,0.178169643792031
"324",92.0433,164.289473684211,0.159080039100028
"324",93.0423,166.083333333333,0.150595770348026
"324",94.0419,169.857142857143,0.16968537504003
"324",95.0424,173.473684210526,0.161201106288028
"324",96.0418,168.114285714286,0.146353635972026
"324",97.0422,173.642857142857,0.127264031280022
"324",98.0426,174,0.161201106288028
"324",99.0422,169.9,0.167564307852029
"324",100.0423,169.361111111111,0.152716837536027
"324",101.0432,167.268292682927,0.173927509416031
"324",102.0424,169.444444444444,0.193017114108034
"324",103.0422,176.083333333333,0.201501382860035
"324",104.0422,168.314814814815,0.22483312192804
"324",105.0422,171,0.182411778168032
"324",106.0422,169.088888888889,0.186653912544033
"324",107.0421,167.810810810811,0.154837904724027
"324",108.0416,165.852941176471,0.144232568784025
"324",109.0427,167.352941176471,0.144232568784025
"324",110.0421,165.878048780488,0.173927509416031
"324",111.0423,163.575757575758,0.137869367220024
"324",112.0419,165.763157894737,0.163322173476029
"324",113.043,169.108108108108,0.156958971912028
"324",114.0416,166.410256410256,0.165443240664029
"324",115.0421,166,0.11665869534002
"324",116.0419,162.633333333333,0.125142964092022
"324",117.0424,168.628571428571,0.150595770348026
"324",118.0416,168.222222222222,0.150595770348026
"324",119.0421,163.454545454545,0.139990434408025
"324",120.043,166.028571428571,0.148474703160026
"324",121.0416,168.864864864865,0.152716837536027
"324",122.0422,164.357142857143,0.176048576604031
"324",123.0428,165.135135135135,0.154837904724027
"337",91.0425,171.837837837838,0.156958971912028
"337",92.0433,171.705882352941,0.220590987552039
"337",93.0423,170.4,0.190896046920034
"337",94.0419,170.9,0.209985651612037
"337",95.0424,179.096153846154,0.220590987552039
"337",96.0418,177.980392156863,0.216348853176038
"337",97.0422,174.56862745098,0.212106718800037
"337",98.0426,174.365079365079,0.267254465688047
"337",99.0422,177.465517241379,0.248164860996044
"337",100.0423,178.464285714286,0.243922726620043
"337",101.0432,178.2,0.267254465688047
"337",102.0424,182.145161290323,0.265133398500047
"337",103.0422,178.705128205128,0.326644346952058
"337",104.0422,182.529411764706,0.290586204756051
"337",105.0422,178.602739726027,0.307554742260054
"337",106.0422,182.189189189189,0.313917943824055
"337",107.0421,184.085714285714,0.296949406320052
"337",108.0416,186.616438356164,0.303312607884053
"337",109.0427,187.392405063291,0.335128615704059
"337",110.0421,186.182926829268,0.347855018832061
"337",111.0423,192.257142857143,0.296949406320052
"337",112.0419,184.159420289855,0.292707271944052
"337",113.043,187.527027027027,0.316039011012056
"337",114.0416,187.753246753247,0.324523279764057
"337",115.0421,187.311688311688,0.326644346952058
"337",116.0419,188.884057971014,0.294828339132052
"337",117.0424,189.651515151515,0.27998086881605
"337",118.0416,187.630952380952,0.362702489148064
"337",119.0421,187.775280898876,0.375428892276066
"337",120.043,193.443037974684,0.335128615704059
"337",121.0416,189,0.349976086020062
"337",122.0422,190.280487804878,0.345733951644061
"337",123.0428,194.927710843373,0.352097153208062
"337",124.0411,192.534090909091,0.373307825088066
"337",125.042,192.051546391753,0.411487034472073
"337",126.0415,197.784090909091,0.375428892276066
"337",127.0421,195.720430107527,0.39239742978007
"337",128.0416,193.319587628866,0.411487034472073
"337",129.0429,197.114942528736,0.371186757900066
"337",130.0428,192.32967032967,0.383913161028068
"337",131.0419,195.290697674419,0.362702489148064
"337",132.0422,191.426966292135,0.377549959464067
"337",133.0415,188.663157894737,0.39876063134407
"337",134.0415,192.775510204082,0.415729168848074
"337",135.0425,196.213483146067,0.373307825088066
"337",136.0425,191.988636363636,0.364823556336065
"337",137.0427,192.154761904762,0.354218220396063
"337",138.0421,189.611764705882,0.360581421960064
"337",139.042,194.584415584416,0.324523279764057
"337",140.0414,188.362637362637,0.383913161028068
"337",141.043,195.654320987654,0.345733951644061
"337",142.0421,191.7875,0.33724968289206
"337",143.042,196.511627906977,0.354218220396063
"337",144.042,197.522727272727,0.364823556336065
"337",145.0429,193.426966292135,0.371186757900066
"337",146.0427,191.428571428571,0.358460354772063
"337",147.0427,196.38961038961,0.326644346952058
"337",148.0426,193.430107526882,0.39451849696807
"337",149.0414,189.012658227848,0.324523279764057
"337",150.0416,191.261904761905,0.345733951644061
"337",151.0423,190.712643678161,0.377549959464067
"337",152.0419,193.614457831325,0.349976086020062
"337",153.0414,189.103448275862,0.369065690712065
"337",154.0415,189.20987654321,0.343612884456061
"337",155.0426,190.775,0.345733951644061
"337",156.0417,188.376470588235,0.360581421960064
"337",157.0419,188.645569620253,0.326644346952058
"337",158.0414,178.139534883721,0.182411778168033
"337",159.042,177.22,0.205743517236037
"337",160.0428,172.666666666667,0.205743517236037
"337",161.0419,172.6875,0.203622450048036
"337",162.0418,173.813953488372,0.184532845356033
"337",163.0416,171.907407407407,0.229075256304041
"337",164.0418,166.607142857143,0.237559525056042
"337",165.0427,171.270833333333,0.201501382860036
"363",95.0424,177.796296296296,0.22907525630404
"363",96.0418,179.461538461538,0.275738734440048
"363",97.0422,182.181818181818,0.277859801628049
"363",98.0426,179.016666666667,0.246043793808043
"363",99.0422,162.666666666667,0.0127264031280022
"363",100.0423,173.254901960784,0.218469920364038
"363",101.0432,167.125,0.135748300032024
"363",102.0424,177.291666666667,0.203622450048036
"363",103.0422,173.378378378378,0.165443240664029
"365",95.0424,150.6,0.0615109484520109
"365",96.0418,149.5,0.0487845453240086
"365",97.0422,154.916666666667,0.0509056125120091
"365",98.0426,154.764705882353,0.0742373515800132
"365",99.0422,156.636363636364,0.0912058890840164
"365",100.0423,156.3,0.0848426875200153
"365",101.0432,152.5,0.0615109484520111
"365",102.0424,157.15,0.0869637547080156
"365",103.0422,156.75,0.11241656096402
"365",104.0422,157.411764705882,0.0742373515800135
"365",105.0422,159.368421052632,0.0784794859560142
"365",106.0422,155.434782608696,0.0996901578360179
"365",107.0421,155.083333333333,0.099690157836018
"365",108.0416,156.625,0.0699952172040127
"365",109.0427,155.074074074074,0.11241656096402
"365",110.0421,156.923076923077,0.10817442658802
"365",111.0423,159.35,0.0848426875200154
"365",112.0419,156,0.180290710980032
"365",113.043,157.666666666667,0.152716837536027
"365",114.0416,162.7,0.127264031280023
"365",115.0421,160.657142857143,0.146353635972026
"365",116.0419,158.4,0.16756430785203
"365",117.0424,158.870967741935,0.129385098468023
"365",118.0416,162.892857142857,0.118779762528021
"365",119.0421,159.4,0.125142964092022
"365",120.043,166.8,0.135748300032024
"365",121.0416,166.352941176471,0.144232568784026
"365",122.0422,165.709677419355,0.133627232844024
"365",123.0428,163.515151515152,0.142111501596026
"365",124.0411,163.448275862069,0.123021896904022
"365",125.042,162.111111111111,0.152716837536027
"365",126.0415,162.666666666667,0.139990434408025
"365",127.0421,162.117647058824,0.150595770348027
"365",128.0416,158.285714285714,0.144232568784026
"365",129.0429,164.0625,0.137869367220025
"365",130.0428,159.057142857143,0.154837904724028
"375",102.0424,169.183333333333,0.267254465688048
"375",103.0422,169.888888888889,0.305433675072055
"375",104.0422,172.521126760563,0.301191540696054
"375",105.0422,174.958904109589,0.316039011012057
"375",106.0422,173.24358974359,0.33088648132806
"375",107.0421,176.025316455696,0.33088648132806
"375",108.0416,176.348837209302,0.362702489148065
"375",109.0427,175.094117647059,0.360581421960065
"375",110.0421,176.430555555556,0.309675809448056
"375",111.0423,175.779069767442,0.362702489148066
"375",112.0419,173.722891566265,0.343612884456062
"375",113.043,172.361111111111,0.303312607884055
"377",97.0422,166.047619047619,0.089084821896016
"377",98.0426,165.636363636364,0.0933269562720166
"377",99.0422,166.583333333333,0.103932292212019
"377",100.0423,167.619047619048,0.0869637547080156
"377",101.0432,166.791666666667,0.101811225024018
"377",102.0424,165.592592592593,0.11241656096402
"377",103.0422,167.56,0.11241656096402
"377",104.0422,160.875,0.033937075008006
"377",105.0422,166.133333333333,0.0636320156400113
"377",106.0422,159.5625,0.0657530828280115
"377",107.0421,164.352941176471,0.0742373515800131
"377",108.0416,170.410256410256,0.165443240664029
"377",109.0427,165.392857142857,0.118779762528021
"377",110.0421,164.461538461538,0.11029549377602
"377",111.0423,164.25,0.103932292212018
"378",104.0422,168.666666666667,0.0127264031280022
"378",105.0422,166.230769230769,0.0530266797000096
"378",106.0422,168.5,0.0424213437600078
"378",107.0421,167.9,0.0487845453240089
"378",108.0416,164.454545454545,0.0466634781360086
"378",109.0427,160.75,0.0678741500160122
"378",110.0421,166.733333333333,0.05514774688801
"378",111.0423,168.307692307692,0.0530266797000096
"378",112.0419,162.066666666667,0.0615109484520111
"379",96.0418,182.133333333333,0.252406995372044
"379",97.0422,176.745454545455,0.237559525056042
"379",98.0426,176.93220338983,0.252406995372044
"379",99.0422,180.484375,0.271496600064048
"379",100.0423,181.941176470588,0.214227785988038
"379",101.0432,182.360655737705,0.256649129748045
"379",102.0424,180.181818181818,0.277859801628049
"379",103.0422,180.584615384615,0.269375532876047
"379",104.0422,181.516666666667,0.260891264124046
"379",105.0422,182.491803278689,0.256649129748045
"379",106.0422,185.132352941176,0.288465137568051
"379",107.0421,183.986111111111,0.309675809448054
"379",108.0416,186.098360655738,0.254528062560045
"379",109.0427,182.931034482759,0.243922726620043
"379",110.0421,181.584615384615,0.273617667252048
"379",111.0423,181,0.28422300319205
"379",112.0419,182.701492537313,0.277859801628049
"379",113.043,180.388888888889,0.305433675072054
"379",114.0416,181.696202531646,0.326644346952057
"379",115.0421,180.325,0.34149181726806
"380",104.0422,149,0.016968537504003
"380",105.0422,152.714285714286,0.0275738734440048
"380",106.0422,155.1,0.0424213437600074
"380",107.0421,152.846153846154,0.0551477468880096
"380",108.0416,154.071428571429,0.0593898812640103
"380",109.0427,154.388888888889,0.0763584187680133
"380",110.0421,152.714285714286,0.0318160078200055
"380",111.0423,154.611111111111,0.074237351580013
"380",112.0419,152.214285714286,0.05726881407601
"380",113.043,153.5,0.016968537504003
"380",114.0416,152.8,0.0424213437600074
"380",115.0421,150.5,0.0487845453240085
"380",116.0419,153.7,0.0424213437600074
"380",117.0424,150.9,0.0424213437600074
"380",118.0416,151.6,0.0445424109480078
"381",101.0432,170.384615384615,0.108174426588019
"381",102.0424,161.5,0.11241656096402
"381",103.0422,163.424242424242,0.129385098468023
"381",104.0422,165.363636363636,0.0954480234600172
"381",105.0422,165.5,0.0784794859560142
"381",106.0422,160.625,0.0699952172040125
"381",107.0421,157.583333333333,0.103932292212019
"383",105.0422,155.9,0.0445424109480078
"383",106.0422,153.285714285714,0.0275738734440048
"383",107.0421,157.333333333333,0.0381792093840067
"383",108.0416,151.666666666667,0.0254528062560044
"383",109.0427,156.166666666667,0.0233317390680041
"383",110.0421,150.6,0.0212106718800037
"384",106.0422,150.75,0.016968537504003
"384",107.0421,151.666666666667,0.0233317390680041
"384",108.0416,153,0.0275738734440048
"384",109.0427,153.428571428571,0.0275738734440048
"384",110.0421,149.666666666667,0.0275738734440049
"384",111.0423,154.571428571429,0.0296949406320053
"384",112.0419,153.444444444444,0.0360581421960063
"384",113.043,149.214285714286,0.0551477468880097
"384",114.0416,152.769230769231,0.0572688140760101
"384",115.0421,154.9375,0.0657530828280116
"384",116.0419,153.153846153846,0.0572688140760101
"384",117.0424,152.066666666667,0.0530266797000093
"386",107.0421,166.029411764706,0.144232568784025
"386",108.0416,162.710526315789,0.161201106288028
"386",109.0427,167.354838709677,0.133627232844023
"386",110.0421,162.780487804878,0.176048576604031
"386",111.0423,163.5,0.133627232844024
"386",112.0419,162.205128205128,0.163322173476029
"386",113.043,167.545454545455,0.142111501596025
"402",108.0416,152.266666666667,0.0636320156400111
"402",109.0427,157.7,0.0445424109480078
"402",110.0421,157.75,0.0657530828280121
"402",111.0423,153.235294117647,0.0699952172040126
"402",112.0419,155.357142857143,0.0593898812640103
"402",113.043,154.909090909091,0.0445424109480079
"402",114.0416,154.2,0.0254528062560046
"402",115.0421,147.1,0.0424213437600074
"403",110.0421,151.25,0.0148474703160026
"403",111.0423,155.714285714286,0.0296949406320053
"403",112.0419,153.133333333333,0.0615109484520109
"403",113.043,162.375,0.0657530828280117
"403",114.0416,148.666666666667,0.0233317390680042
"403",115.0421,154.75,0.0148474703160026
"403",116.0419,156.333333333333,0.0233317390680041
"403",117.0424,148.875,0.0318160078200055
"403",118.0416,150.3,0.0424213437600076
"403",119.0421,148.75,0.016968537504003
"403",120.043,154,0.05726881407601
"403",121.0416,146.444444444444,0.0318160078200055
"404",109.0427,154.428571428571,0.0275738734440048
"404",110.0421,156.571428571429,0.0593898812640104
"404",111.0423,162.052631578947,0.0784794859560137
"404",112.0419,161.214285714286,0.11665869534002
"404",113.043,163.04347826087,0.0975690906480173
"404",114.0416,165.285714285714,0.0869637547080155
"404",115.0421,152.894736842105,0.0806005531440142
"404",116.0419,166.2,0.0636320156400117
"404",117.0424,154.473684210526,0.0784794859560143
"404",118.0416,157.047619047619,0.0912058890840166
"404",119.0421,163.625,0.101811225024019
"404",120.043,159.045454545455,0.0912058890840165
"405",110.0421,147.142857142857,0.0275738734440048
"405",111.0423,150,0.016968537504003
"405",112.0419,161.933333333333,0.0615109484520108
"405",113.043,165.846153846154,0.0636320156400112
"405",114.0416,146.714285714286,0.0296949406320052
"405",115.0421,146,0.0148474703160026
"405",116.0419,150.166666666667,0.0254528062560044
"405",117.0424,153.25,0.0339370750080059
"406",109.0427,168.681818181818,0.184532845356033
"406",110.0421,168,0.146353635972026
"406",111.0423,172.769230769231,0.16544324066403
"406",112.0419,176.461538461538,0.271496600064048
"406",113.043,184.459459459459,0.309675809448055
"406",114.0416,182.540983606557,0.263012331312047
"406",115.0421,169.714285714286,0.116658695340021
"406",116.0419,165.190476190476,0.0890848218960163
"406",117.0424,170,0.11029549377602
"406",118.0416,164.576923076923,0.11241656096402
"406",119.0421,165.538461538462,0.05514774688801
"415",115.0421,170.556818181818,0.369065690712067
"415",116.0419,175,0.383913161028069
"415",117.0424,173.907894736842,0.320281145388058
"415",118.0416,177.413333333333,0.316039011012057
"415",119.0421,179.552941176471,0.358460354772065
"415",120.043,178.7125,0.337249682892061
"415",121.0416,175.564102564103,0.328765414140059
"415",122.0422,173.925925925926,0.339370750080061
"415",123.0428,174.023255813953,0.362702489148065
"415",124.0411,171.85393258427,0.379671026652068
"415",125.042,175.488636363636,0.371186757900067
"415",126.0415,176.942528735632,0.369065690712066
"415",127.0421,174.494382022472,0.383913161028069
"415",128.0416,174.568181818182,0.373307825088067
"415",129.0429,172.471264367816,0.369065690712066
"415",130.0428,177.891304347826,0.38815529540407
"416",113.043,171.8,0.11241656096402
"416",114.0416,169.730769230769,0.11453762815202
"416",115.0421,167.047619047619,0.0890848218960156
"416",116.0419,172,0.148474703160026
"416",117.0424,166.241379310345,0.120900829716022
"416",118.0416,168.725,0.16756430785203
"416",119.0421,169.756097560976,0.171806442228031
"416",120.043,171.677419354839,0.131506165656024
"416",121.0416,169.783783783784,0.154837904724028
"416",122.0422,169.243902439024,0.173927509416031
"416",123.0428,166.323529411765,0.144232568784026
"416",124.0411,168.137931034483,0.125142964092022
"416",125.042,166.575757575758,0.137869367220024
"416",126.0415,169.90243902439,0.176048576604031
"416",127.0421,167.425,0.16968537504003
"416",128.0416,169.98,0.212106718800038
"416",129.0429,167.222222222222,0.159080039100028
"416",130.0428,169.064516129032,0.129385098468023
"416",131.0419,166.739130434783,0.0996901578360175
"416",132.0422,163.90625,0.137869367220024
"416",133.0415,165.275862068966,0.123021896904022
"416",134.0415,162.766666666667,0.125142964092022
"416",135.0425,169.51724137931,0.123021896904022
"416",136.0425,163.107142857143,0.120900829716022
"416",137.0427,165.4,0.0890848218960159
"416",138.0421,164.913043478261,0.095448023460017
"416",139.042,167.066666666667,0.125142964092022
"416",140.0414,162.702702702703,0.156958971912028
"416",141.043,169.15,0.16968537504003
"416",142.0421,165.714285714286,0.120900829716022
"416",143.042,172.230769230769,0.159080039100028
"416",144.042,164.029411764706,0.144232568784026
"416",145.0429,163.666666666667,0.154837904724028
"416",146.0427,167.866666666667,0.125142964092022
"416",147.0427,165.258064516129,0.125142964092022
"416",148.0426,163.76,0.103932292212019
"416",149.0414,167.96,0.108174426588019
